# MEAN_SAMPLE_SIZE = 54887
# TOTAL_GENES = 15564
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_FATTY_ACID_DERIVATIVE_B...          SET      38     -0.14284   -0.0070498      0.14793      0.83288 GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS
GOBP_FATTY_ACID_DERIVATIVE_C...          SET      14    -0.038202   -0.0011453      0.21359      0.57097 GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS
GOBP_FATTY_ACID_DERIVATIVE_M...          SET      59     -0.10927    -0.006715      0.11492      0.82913 GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS
GOBP_FATTY_ACID_ELONGATION               SET      11     -0.27401   -0.0072821      0.27368      0.84163 GOBP_FATTY_ACID_ELONGATION
GOBP_FATTY_ACID_ELONGATION_S...          SET       6     -0.24455   -0.0048008      0.37583      0.74237 GOBP_FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID
GOBP_FATTY_ACID_HOMEOSTASIS              SET      11     -0.12865   -0.0034191      0.22212      0.71877 GOBP_FATTY_ACID_HOMEOSTASIS
GOBP_FATTY_ACID_METABOLIC_PR...          SET     331     0.033365    0.0048138     0.047617      0.24175 GOBP_FATTY_ACID_METABOLIC_PROCESS
GOBP_FATTY_ACID_OMEGA_OXIDAT...          SET       5     -0.19041   -0.0034123      0.39195      0.68644 GOBP_FATTY_ACID_OMEGA_OXIDATION
GOBP_FATTY_ACID_TRANSMEMBRAN...          SET      18     -0.27779   -0.0094417      0.19276      0.92521 GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT
GOBP_FATTY_ACID_TRANSPORT                SET      99    -0.078484   -0.0062397     0.092829      0.80107 GOBP_FATTY_ACID_TRANSPORT
GOBP_FATTY_ACYL_COA_BIOSYNTH...          SET      23     -0.29268    -0.011243      0.20335      0.92495 GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS
GOBP_FATTY_ACYL_COA_CATABOLI...          SET       5      -0.0697   -0.0012491      0.32124      0.58588 GOBP_FATTY_ACYL_COA_CATABOLIC_PROCESS
GOBP_FATTY_ACYL_COA_METABOLI...          SET      34     -0.22753    -0.010623       0.1561      0.92751 GOBP_FATTY_ACYL_COA_METABOLIC_PROCESS
GOBP_FAT_CELL_DIFFERENTIATION            SET     196      -0.0125   -0.0013939     0.062164      0.57968 GOBP_FAT_CELL_DIFFERENTIATION
GOBP_FAT_CELL_PROLIFERATION              SET      11     0.037138     0.000987      0.28996      0.44904 GOBP_FAT_CELL_PROLIFERATION
GOBP_FAT_PAD_DEVELOPMENT                 SET       6    -0.060076   -0.0011794      0.42442      0.55628 GOBP_FAT_PAD_DEVELOPMENT
GOBP_FAT_SOLUBLE_VITAMIN_BIO...          SET      11    -0.048525   -0.0012896      0.26246      0.57334 GOBP_FAT_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS
GOBP_FAT_SOLUBLE_VITAMIN_CAT...          SET       8     0.047242    0.0010708      0.33252      0.44351 GOBP_FAT_SOLUBLE_VITAMIN_CATABOLIC_PROCESS
GOBP_FAT_SOLUBLE_VITAMIN_MET...          SET      36     -0.10773   -0.0051753      0.15292      0.75942 GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS
GOBP_FC_EPSILON_RECEPTOR_SIG...          SET      22     -0.20935   -0.0078658      0.20812      0.84277 GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY
GOBP_FC_GAMMA_RECEPTOR_SIGNA...          SET      29     0.088386    0.0038118      0.17166      0.30332 GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY
GOBP_FC_RECEPTOR_MEDIATED_IN...          SET       3      0.62243     0.008641      0.58068      0.14189 GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY
GOBP_FC_RECEPTOR_MEDIATED_ST...          SET      30     0.016482   0.00072295      0.16576       0.4604 GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY
GOBP_FC_RECEPTOR_SIGNALING_P...          SET      48     -0.13528   -0.0075015      0.13576      0.84048 GOBP_FC_RECEPTOR_SIGNALING_PATHWAY
GOBP_FEAR_RESPONSE                       SET      35      0.10681    0.0050597      0.15515      0.24559 GOBP_FEAR_RESPONSE
GOBP_FEEDING_BEHAVIOR                    SET      83     -0.19823    -0.014438     0.098539      0.97786 GOBP_FEEDING_BEHAVIOR
GOBP_FEMALE_GAMETE_GENERATION            SET     123      0.03003    0.0026591     0.079516      0.35284 GOBP_FEMALE_GAMETE_GENERATION
GOBP_FEMALE_GENITALIA_DEVELO...          SET      16     -0.30284   -0.0097052      0.21975       0.9159 GOBP_FEMALE_GENITALIA_DEVELOPMENT
GOBP_FEMALE_MEIOSIS_CHROMOSO...          SET       5     0.091593    0.0016415      0.50675      0.42828 GOBP_FEMALE_MEIOSIS_CHROMOSOME_SEGREGATION
GOBP_FEMALE_MEIOSIS_I                    SET       9     -0.26038   -0.0062597      0.32361      0.78947 GOBP_FEMALE_MEIOSIS_I
GOBP_FEMALE_MEIOTIC_NUCLEAR_...          SET      27    -0.028526   -0.0011871      0.19346      0.55861 GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION
GOBP_FEMALE_SEX_DIFFERENTIAT...          SET      99     0.014734    0.0011714     0.091492      0.43603 GOBP_FEMALE_SEX_DIFFERENTIATION
GOBP_FERMENTATION                        SET       3    -0.044639  -0.00061971       0.5537      0.53213 GOBP_FERMENTATION
GOBP_FERTILIZATION                       SET     157    -0.024141   -0.0024125      0.06841      0.63791 GOBP_FERTILIZATION
GOBP_FEVER_GENERATION                    SET       9    0.0060281   0.00014492      0.34131      0.49295 GOBP_FEVER_GENERATION
GOBP_FIBRINOLYSIS                        SET      24     -0.16264   -0.0063818      0.18797      0.80654 GOBP_FIBRINOLYSIS
GOBP_FIBROBLAST_ACTIVATION               SET      12     -0.12336   -0.0034241      0.29442      0.66239 GOBP_FIBROBLAST_ACTIVATION
GOBP_FIBROBLAST_APOPTOTIC_PR...          SET      22     -0.11966   -0.0044959      0.18259      0.74388 GOBP_FIBROBLAST_APOPTOTIC_PROCESS
GOBP_FIBROBLAST_GROWTH_FACTO...1         SET       5     0.081144    0.0014542       0.3961      0.41884 GOBP_FIBROBLAST_GROWTH_FACTOR_PRODUCTION
GOBP_FIBROBLAST_GROWTH_FACTO...2         SET      59    -0.051375   -0.0031572      0.11914      0.66683 GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_FIBROBLAST_MIGRATION                SET      44     -0.13369   -0.0070987      0.14591      0.82023 GOBP_FIBROBLAST_MIGRATION
GOBP_FIBROBLAST_PROLIFERATION            SET      76     -0.27529    -0.019191      0.10671      0.99505 GOBP_FIBROBLAST_PROLIFERATION
GOBP_FILOPODIUM_ASSEMBLY                 SET      50     -0.16883   -0.0095541      0.12952      0.90379 GOBP_FILOPODIUM_ASSEMBLY
GOBP_FLAVIN_CONTAINING_COMPO...          SET       4     -0.35863   -0.0057487      0.49432      0.76592 GOBP_FLAVIN_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_FLAVONE_METABOLIC_PROCE...          SET       6     -0.40002   -0.0078529      0.23272      0.95717 GOBP_FLAVONE_METABOLIC_PROCESS
GOBP_FLAVONOID_GLUCURONIDATI...          SET       4     -0.51095   -0.0081904      0.27272      0.96949 GOBP_FLAVONOID_GLUCURONIDATION
GOBP_FLAVONOID_METABOLIC_PRO...          SET      10     -0.42612    -0.010798      0.19937      0.98371 GOBP_FLAVONOID_METABOLIC_PROCESS
GOBP_FLOOR_PLATE_DEVELOPMENT             SET      10     -0.28877   -0.0073174      0.30502       0.8281 GOBP_FLOOR_PLATE_DEVELOPMENT
GOBP_FLUID_TRANSPORT                     SET      28    0.0014988   6.3515e-05      0.15442      0.49613 GOBP_FLUID_TRANSPORT
GOBP_FOAM_CELL_DIFFERENTIATI...          SET      35     -0.15407   -0.0072984      0.15488      0.84007 GOBP_FOAM_CELL_DIFFERENTIATION
GOBP_FOCAL_ADHESION_ASSEMBLY             SET      76      0.12875    0.0089753       0.1025      0.10455 GOBP_FOCAL_ADHESION_ASSEMBLY
GOBP_FOLATE_TRANSMEMBRANE_TR...          SET       5      0.36093    0.0064683      0.41041      0.18959 GOBP_FOLATE_TRANSMEMBRANE_TRANSPORT
GOBP_FOLIC_ACID_CONTAINING_C...1         SET       7      0.41622    0.0088252      0.27484     0.064974 GOBP_FOLIC_ACID_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_FOLIC_ACID_CONTAINING_C...2         SET      23      0.36212     0.013911      0.15676      0.01045 GOBP_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_FOLIC_ACID_METABOLIC_PR...          SET      14      0.42841     0.012844       0.1921     0.012878 GOBP_FOLIC_ACID_METABOLIC_PROCESS
GOBP_FOLIC_ACID_TRANSPORT                SET      10      0.63806     0.016169      0.25247    0.0057532 GOBP_FOLIC_ACID_TRANSPORT
GOBP_FOLLICLE_STIMULATING_HO...          SET       6      0.22718    0.0044597      0.47824      0.31739 GOBP_FOLLICLE_STIMULATING_HORMONE_SECRETION
GOBP_FOREBRAIN_CELL_MIGRATION            SET      53     -0.13971   -0.0081393      0.12416      0.86975 GOBP_FOREBRAIN_CELL_MIGRATION
GOBP_FOREBRAIN_DEVELOPMENT               SET     321    -0.036214   -0.0051471     0.051951      0.75712 GOBP_FOREBRAIN_DEVELOPMENT
GOBP_FOREBRAIN_DORSAL_VENTRA...          SET       6       0.1746    0.0034275      0.38407       0.3247 GOBP_FOREBRAIN_DORSAL_VENTRAL_PATTERN_FORMATION
GOBP_FOREBRAIN_GENERATION_OF...          SET      38      -0.1885   -0.0093031      0.16536      0.87283 GOBP_FOREBRAIN_GENERATION_OF_NEURONS
GOBP_FOREBRAIN_MORPHOGENESIS             SET      11      -0.3331   -0.0088525      0.29951      0.86696 GOBP_FOREBRAIN_MORPHOGENESIS
GOBP_FOREBRAIN_NEUROBLAST_DI...          SET       5     -0.47561   -0.0085235      0.50379      0.82742 GOBP_FOREBRAIN_NEUROBLAST_DIVISION
GOBP_FOREBRAIN_NEURON_DEVELO...          SET      17      -0.4737    -0.015647      0.24043      0.97558 GOBP_FOREBRAIN_NEURON_DEVELOPMENT
GOBP_FOREBRAIN_NEURON_DIFFER...          SET      29     -0.26455    -0.011409      0.18682      0.92161 GOBP_FOREBRAIN_NEURON_DIFFERENTIATION
GOBP_FOREBRAIN_NEURON_FATE_C...          SET       5     0.079147    0.0014184      0.41066      0.42359 GOBP_FOREBRAIN_NEURON_FATE_COMMITMENT
GOBP_FOREBRAIN_RADIAL_GLIAL_...          SET       5     -0.16534    -0.002963      0.45343       0.6423 GOBP_FOREBRAIN_RADIAL_GLIAL_CELL_DIFFERENTIATION
GOBP_FOREBRAIN_REGIONALIZATI...          SET      16     0.037634    0.0012061      0.22344      0.43313 GOBP_FOREBRAIN_REGIONALIZATION
GOBP_FOREBRAIN_VENTRICULAR_Z...          SET       4      -0.1729   -0.0027715      0.57578      0.61802 GOBP_FOREBRAIN_VENTRICULAR_ZONE_PROGENITOR_CELL_DIVISION
GOBP_FOREGUT_MORPHOGENESIS               SET       6    -0.027241  -0.00053478      0.44186      0.52458 GOBP_FOREGUT_MORPHOGENESIS
GOBP_FORELIMB_MORPHOGENESIS              SET      31     -0.10211   -0.0045528       0.1703       0.7256 GOBP_FORELIMB_MORPHOGENESIS
GOBP_FORMATE_METABOLIC_PROCE...          SET       5     -0.24588   -0.0044065      0.32971      0.77208 GOBP_FORMATE_METABOLIC_PROCESS
GOBP_FORMATION_OF_ANATOMICAL...          SET       3      0.96417     0.013385      0.68465     0.079539 GOBP_FORMATION_OF_ANATOMICAL_BOUNDARY
GOBP_FORMATION_OF_CYTOPLASMI...          SET      13     0.034404   0.00099393      0.29264      0.45321 GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX
GOBP_FORMATION_OF_EXTRACHROM...          SET      13     -0.24394   -0.0070474      0.22063      0.86555 GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA
GOBP_FORMATION_OF_PRIMARY_GE...          SET      96    0.0065253   0.00051092     0.095349      0.47272 GOBP_FORMATION_OF_PRIMARY_GERM_LAYER
GOBP_FORMATION_OF_TRANSLATIO...          SET       7      0.10676    0.0022637      0.40939      0.39713 GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX
GOBP_FREE_UBIQUITIN_CHAIN_PO...          SET       7      0.67341     0.014279      0.37694      0.03702 GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION
GOBP_FRUCTOSE_1_6_BISPHOSPHA...          SET       8      -0.5704    -0.012929      0.36836      0.93924 GOBP_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS
GOBP_FRUCTOSE_2_6_BISPHOSPHA...          SET       4    -0.054488  -0.00087343      0.37401      0.55791 GOBP_FRUCTOSE_2_6_BISPHOSPHATE_METABOLIC_PROCESS
GOBP_FRUCTOSE_6_PHOSPHATE_ME...          SET      10     -0.10879   -0.0027568       0.3295      0.62936 GOBP_FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS
GOBP_FRUCTOSE_METABOLIC_PROC...          SET      10     -0.12678   -0.0032126      0.28973      0.66915 GOBP_FRUCTOSE_METABOLIC_PROCESS
GOBP_FRUCTOSE_TRANSMEMBRANE_...          SET       9    -0.082848   -0.0019917      0.29385        0.611 GOBP_FRUCTOSE_TRANSMEMBRANE_TRANSPORT
GOBP_FUCOSE_CATABOLIC_PROCESS            SET       6     -0.33223    -0.006522      0.33566      0.83885 GOBP_FUCOSE_CATABOLIC_PROCESS
GOBP_FUCOSE_METABOLIC_PROCESS            SET      12    -0.057074   -0.0015842      0.22664      0.59941 GOBP_FUCOSE_METABOLIC_PROCESS
GOBP_FUCOSYLATION                        SET      12     -0.24033   -0.0066708      0.25613      0.82595 GOBP_FUCOSYLATION
GOBP_FUNGIFORM_PAPILLA_DEVEL...          SET       6      0.12442    0.0024424      0.33609      0.35562 GOBP_FUNGIFORM_PAPILLA_DEVELOPMENT
GOBP_FUNGIFORM_PAPILLA_MORPH...          SET       5       0.1388    0.0024874      0.33691      0.34019 GOBP_FUNGIFORM_PAPILLA_MORPHOGENESIS
GOBP_FUSED_ANTRUM_STAGE                  SET       6      -0.2725   -0.0053495      0.36383      0.77306 GOBP_FUSED_ANTRUM_STAGE
GOBP_G0_TO_G1_TRANSITION                 SET      32   -0.0044445  -0.00020133       0.1571      0.51128 GOBP_G0_TO_G1_TRANSITION
GOBP_G1_TO_G0_TRANSITION                 SET      14     -0.52742    -0.015812      0.24489      0.98436 GOBP_G1_TO_G0_TRANSITION
GOBP_G1_TO_G0_TRANSITION_INV...          SET       3     -0.24538   -0.0034065      0.51022      0.68471 GOBP_G1_TO_G0_TRANSITION_INVOLVED_IN_CELL_DIFFERENTIATION
GOBP_G2_MI_TRANSITION_OF_MEI...          SET       5    -0.042007  -0.00075281      0.36974      0.54523 GOBP_G2_MI_TRANSITION_OF_MEIOTIC_CELL_CYCLE
GOBP_GABAERGIC_NEURON_DIFFER...          SET       8     -0.17326   -0.0039271      0.32997      0.70023 GOBP_GABAERGIC_NEURON_DIFFERENTIATION
GOBP_GALACTOLIPID_BIOSYNTHET...          SET       6      0.18471    0.0036261      0.34992       0.2988 GOBP_GALACTOLIPID_BIOSYNTHETIC_PROCESS
GOBP_GALACTOLIPID_METABOLIC_...          SET       7       0.3438    0.0072897        0.331      0.14948 GOBP_GALACTOLIPID_METABOLIC_PROCESS
GOBP_GALACTOSE_CATABOLIC_PRO...          SET       3      0.22748    0.0031581      0.37427      0.27166 GOBP_GALACTOSE_CATABOLIC_PROCESS
GOBP_GALACTOSE_METABOLIC_PRO...          SET       6     0.039446   0.00077437      0.32689      0.45198 GOBP_GALACTOSE_METABOLIC_PROCESS
GOBP_GALACTOSE_TRANSMEMBRANE...          SET       4     -0.83366    -0.013363      0.45588      0.96627 GOBP_GALACTOSE_TRANSMEMBRANE_TRANSPORT
GOBP_GAMETE_GENERATION                   SET     597     0.035959    0.0069065     0.036729      0.16379 GOBP_GAMETE_GENERATION
GOBP_GAMMA_AMINOBUTYRIC_ACID...1         SET       6     -0.77079    -0.015131      0.40862      0.97036 GOBP_GAMMA_AMINOBUTYRIC_ACID_BIOSYNTHETIC_PROCESS
GOBP_GAMMA_AMINOBUTYRIC_ACID...2         SET       5      0.35207    0.0063096      0.40945      0.19494 GOBP_GAMMA_AMINOBUTYRIC_ACID_IMPORT
GOBP_GAMMA_AMINOBUTYRIC_ACID...3         SET       8     -0.60455    -0.013703      0.34265      0.96115 GOBP_GAMMA_AMINOBUTYRIC_ACID_METABOLIC_PROCESS
GOBP_GAMMA_AMINOBUTYRIC_ACID...4         SET      11     -0.11505   -0.0030577      0.29819      0.65019 GOBP_GAMMA_AMINOBUTYRIC_ACID_SECRETION
GOBP_GAMMA_AMINOBUTYRIC_ACID...5         SET      23      0.19919    0.0076518      0.19544      0.15406 GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY
GOBP_GAMMA_AMINOBUTYRIC_ACID...6         SET      17    0.0033219   0.00010973      0.23536      0.49437 GOBP_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT
GOBP_GAMMA_DELTA_T_CELL_ACTI...          SET      20      0.13373    0.0047911      0.18395      0.23362 GOBP_GAMMA_DELTA_T_CELL_ACTIVATION
GOBP_GAMMA_DELTA_T_CELL_DIFF...          SET      10     0.023902    0.0006057      0.24587      0.46128 GOBP_GAMMA_DELTA_T_CELL_DIFFERENTIATION
GOBP_GANGLION_DEVELOPMENT                SET      13     -0.22553   -0.0065154      0.23066      0.83589 GOBP_GANGLION_DEVELOPMENT
GOBP_GANGLIOSIDE_BIOSYNTHETI...1         SET      16     -0.46348    -0.014853      0.21887      0.98289 GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS
GOBP_GANGLIOSIDE_BIOSYNTHETI...2         SET       6     -0.31201   -0.0061251      0.33933      0.82107 GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS_VIA_LACTOSYLCERAMIDE
GOBP_GANGLIOSIDE_CATABOLIC_P...          SET       6     -0.18898   -0.0037098      0.32619      0.71882 GOBP_GANGLIOSIDE_CATABOLIC_PROCESS
GOBP_GANGLIOSIDE_METABOLIC_P...          SET      24     -0.34431     -0.01351      0.17314      0.97662 GOBP_GANGLIOSIDE_METABOLIC_PROCESS
GOBP_GAP_JUNCTION_ASSEMBLY               SET      12     -0.12813   -0.0035565      0.28817       0.6717 GOBP_GAP_JUNCTION_ASSEMBLY
GOBP_GAP_JUNCTION_MEDIATED_I...          SET       4      0.46381    0.0074347      0.48658      0.17025 GOBP_GAP_JUNCTION_MEDIATED_INTERCELLULAR_TRANSPORT
GOBP_GASTRIC_ACID_SECRETION              SET      13     0.039518    0.0011417       0.2321       0.4324 GOBP_GASTRIC_ACID_SECRETION
GOBP_GASTRIC_EMPTYING                    SET       4     -0.30126   -0.0048292      0.41115      0.76814 GOBP_GASTRIC_EMPTYING
GOBP_GASTRIC_MOTILITY                    SET       6     -0.17088   -0.0033546      0.37395      0.67615 GOBP_GASTRIC_MOTILITY
GOBP_GASTRO_INTESTINAL_SYSTE...          SET      11     -0.20109   -0.0053442      0.29676      0.75099 GOBP_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION
GOBP_GASTRULATION                        SET     144     0.040344    0.0038627     0.078571      0.30381 GOBP_GASTRULATION
GOBP_GASTRULATION_WITH_MOUTH...          SET      19      0.38677     0.013506      0.22039     0.039651 GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND
GOBP_GAS_TRANSPORT                       SET      11     -0.26949   -0.0071621      0.33484      0.78953 GOBP_GAS_TRANSPORT
GOBP_GDP_MANNOSE_METABOLIC_P...          SET       6      0.11687    0.0022943      0.41491       0.3891 GOBP_GDP_MANNOSE_METABOLIC_PROCESS
GOBP_GDP_METABOLIC_PROCESS               SET       8      0.24386    0.0055275      0.28939      0.19971 GOBP_GDP_METABOLIC_PROCESS
GOBP_GENERAL_ADAPTATION_SYND...1         SET       6    -0.024905  -0.00048891      0.40771      0.52435 GOBP_GENERAL_ADAPTATION_SYNDROME
GOBP_GENERAL_ADAPTATION_SYND...2         SET       5     -0.25512    -0.004572       0.4446      0.71695 GOBP_GENERAL_ADAPTATION_SYNDROME_BEHAVIORAL_PROCESS
GOBP_GENERATION_OF_NEURONS               SET    1152    -0.049971    -0.013083     0.027718      0.96428 GOBP_GENERATION_OF_NEURONS
GOBP_GENERATION_OF_PRECURSOR...          SET     373    -0.048447   -0.0074098     0.045002      0.85915 GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY
GOBP_GENITALIA_DEVELOPMENT               SET      36     -0.16365   -0.0078618      0.14682      0.86749 GOBP_GENITALIA_DEVELOPMENT
GOBP_GENITALIA_MORPHOGENESIS             SET      10     -0.34666   -0.0087846      0.32481      0.85706 GOBP_GENITALIA_MORPHOGENESIS
GOBP_GENOMIC_IMPRINTING                  SET      10      0.29425    0.0074564      0.30566      0.16787 GOBP_GENOMIC_IMPRINTING
GOBP_GEPHYRIN_CLUSTERING_INV...          SET       3      -0.5656    -0.007852      0.39976      0.92143 GOBP_GEPHYRIN_CLUSTERING_INVOLVED_IN_POSTSYNAPTIC_DENSITY_ASSEMBLY
GOBP_GERMINAL_CENTER_B_CELL_...          SET       9      0.40621    0.0097656        0.324      0.10498 GOBP_GERMINAL_CENTER_B_CELL_DIFFERENTIATION
GOBP_GERMINAL_CENTER_FORMATI...          SET      13     -0.40452    -0.011687      0.24023      0.95389 GOBP_GERMINAL_CENTER_FORMATION
GOBP_GERM_CELL_DEVELOPMENT               SET     261      0.02904    0.0037291     0.055419      0.30014 GOBP_GERM_CELL_DEVELOPMENT
GOBP_GERM_CELL_MIGRATION                 SET       7     -0.54195    -0.011491      0.31307      0.95827 GOBP_GERM_CELL_MIGRATION
GOBP_GERM_CELL_PROLIFERATION             SET       9     -0.16352   -0.0039311      0.38731      0.66355 GOBP_GERM_CELL_PROLIFERATION
GOBP_GLANDULAR_EPITHELIAL_CE...1         SET      27     0.042226    0.0017573      0.17728      0.40587 GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT
GOBP_GLANDULAR_EPITHELIAL_CE...2         SET      55    -0.077654   -0.0046082      0.12683      0.72982 GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_GLANDULAR_EPITHELIAL_CE...3         SET       7     0.092801    0.0019677      0.38307      0.40429 GOBP_GLANDULAR_EPITHELIAL_CELL_MATURATION
GOBP_GLAND_DEVELOPMENT                   SET     350    -0.075772    -0.011235     0.048305      0.94162 GOBP_GLAND_DEVELOPMENT
GOBP_GLAND_MORPHOGENESIS                 SET     102    0.0079364    0.0006404     0.093766      0.46627 GOBP_GLAND_MORPHOGENESIS
GOBP_GLIAL_CELL_ACTIVATION               SET      43    -0.051913    -0.002725      0.13248      0.65241 GOBP_GLIAL_CELL_ACTIVATION
GOBP_GLIAL_CELL_APOPTOTIC_PR...          SET      13     -0.06694   -0.0019339      0.25166      0.60488 GOBP_GLIAL_CELL_APOPTOTIC_PROCESS
GOBP_GLIAL_CELL_DERIVED_NEUR...          SET       9     -0.34364   -0.0082614      0.34046      0.84359 GOBP_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_GLIAL_CELL_DEVELOPMENT              SET      84     0.026869    0.0019686      0.10182      0.39594 GOBP_GLIAL_CELL_DEVELOPMENT
GOBP_GLIAL_CELL_DIFFERENTIAT...          SET     184     0.071111    0.0076863     0.068405      0.14928 GOBP_GLIAL_CELL_DIFFERENTIATION
GOBP_GLIAL_CELL_FATE_COMMITM...          SET       7      0.20894    0.0044302      0.37305      0.28772 GOBP_GLIAL_CELL_FATE_COMMITMENT
GOBP_GLIAL_CELL_FATE_SPECIFI...          SET       3     -0.14173   -0.0019676      0.57906      0.59668 GOBP_GLIAL_CELL_FATE_SPECIFICATION
GOBP_GLIAL_CELL_MIGRATION                SET      42     -0.20612    -0.010693      0.13672      0.93416 GOBP_GLIAL_CELL_MIGRATION
GOBP_GLIAL_CELL_PROLIFERATION            SET      39    -0.036822    -0.001841      0.14566      0.59979 GOBP_GLIAL_CELL_PROLIFERATION
GOBP_GLIOGENESIS                         SET     248    -0.015228   -0.0019069     0.058161      0.60327 GOBP_GLIOGENESIS
GOBP_GLOMERULAR_BASEMENT_MEM...          SET      10     0.084055      0.00213      0.29017      0.38604 GOBP_GLOMERULAR_BASEMENT_MEMBRANE_DEVELOPMENT
GOBP_GLOMERULAR_EPITHELIAL_C...1         SET      12      0.07846    0.0021778      0.25194      0.37774 GOBP_GLOMERULAR_EPITHELIAL_CELL_DEVELOPMENT
GOBP_GLOMERULAR_EPITHELIAL_C...2         SET      20    -0.050772   -0.0018189      0.20662      0.59705 GOBP_GLOMERULAR_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_GLOMERULAR_EPITHELIUM_D...          SET      21    -0.048377   -0.0017759      0.20253      0.59439 GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT
GOBP_GLOMERULAR_MESANGIAL_CE...1         SET       2     -0.71958   -0.0081568       0.7941      0.81756 GOBP_GLOMERULAR_MESANGIAL_CELL_DEVELOPMENT
GOBP_GLOMERULAR_MESANGIAL_CE...2         SET      10     -0.12273   -0.0031099       0.3025      0.65752 GOBP_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION
GOBP_GLOMERULAR_MESANGIUM_DE...          SET      12     -0.16475    -0.004573      0.28272      0.71996 GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT
GOBP_GLOMERULUS_DEVELOPMENT              SET      55    -0.018414   -0.0010927      0.12686       0.5577 GOBP_GLOMERULUS_DEVELOPMENT
GOBP_GLOMERULUS_MORPHOGENESIS            SET       9    -0.095952   -0.0023068      0.31204      0.62076 GOBP_GLOMERULUS_MORPHOGENESIS
GOBP_GLOMERULUS_VASCULATURE_...          SET       6    -0.030365   -0.0005961      0.37315      0.53243 GOBP_GLOMERULUS_VASCULATURE_MORPHOGENESIS
GOBP_GLOSSOPHARYNGEAL_NERVE_...          SET       5     -0.13937   -0.0024977      0.43018      0.62702 GOBP_GLOSSOPHARYNGEAL_NERVE_DEVELOPMENT
GOBP_GLUCAN_BIOSYNTHETIC_PRO...          SET      31      0.03455    0.0015405      0.15362      0.41103 GOBP_GLUCAN_BIOSYNTHETIC_PROCESS
GOBP_GLUCOCORTICOID_BIOSYNTH...          SET      13       0.3112    0.0089904      0.25523      0.11138 GOBP_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS
GOBP_GLUCOCORTICOID_METABOLI...          SET      17      0.15569    0.0051427      0.22034      0.23992 GOBP_GLUCOCORTICOID_METABOLIC_PROCESS
GOBP_GLUCOCORTICOID_SECRETION            SET      10      0.07306    0.0018514      0.26932      0.39309 GOBP_GLUCOCORTICOID_SECRETION
GOBP_GLUCOSAMINE_CONTAINING_...1         SET       7      0.34321    0.0072773       0.3106      0.13459 GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS
