Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
DropViz_all_level2	HC.Neuron_Slc17a7_Rgs14.6_4	12856	0.0069205	0.019264	0.007216	0.16878	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Oligodendrocyte_Tfr_Ndrg2.10_3	12856	0.0056289	0.014699	0.0059619	0.17256	0.965320436507937	0.995669285579286
DropViz_all_level2	ENT.Neuron_Gad1Gad2_Pvalb-Gfra2.4_7	12856	0.0076416	0.020971	0.0081124	0.17311	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Oligodendrocyte_Trf_Ttyh1.10_3	12856	0.0055765	0.014857	0.0059671	0.17502	0.965320436507937	0.995669285579286
DropViz_all_level2	CB.Mural_Acta2Rgs5_Kcnj8.11_4	12856	0.0027505	0.0087278	0.002969	0.17712	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Endothelial_Tip_Dcn_1500015O10Rik.14_1	12856	0.0043864	0.012328	0.0047663	0.17872	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Oligodendrocyte_Trf_Il33.10_5	12856	0.0057565	0.015259	0.0062695	0.17928	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Gad1Gad2_Cyp26b1.2_19	12856	0.0079697	0.021719	0.0086909	0.17958	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Gad1Gad2_Pou6f2-Pax6.3_3	12856	0.0079027	0.021108	0.0086673	0.18095	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Oligodendrocyte_Tnf_Kif5b.9_3	12856	0.0062482	0.016432	0.0069573	0.18458	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Fezf2-Rxfp1.5_15	12856	0.0067828	0.018977	0.0075936	0.18588	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Oligodendrocyte_Trf_Il33.8_2	12856	0.005536	0.014506	0.0063697	0.1924	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Gad1Gad2_Synpr-Sncg.4_5	12856	0.005523	0.016045	0.0064141	0.19461	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Oligodendrocyte_Tfr_Ctps.9_1	12856	0.0056063	0.01496	0.0065116	0.19463	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Microglia_C1qb_Tmem119.11_1	12856	0.0037156	0.01037	0.0043225	0.19501	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Mural_Rgs5Acta2_Kcnj8.16_3	12856	0.0037166	0.010821	0.0043543	0.19669	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Endothelial_Tip_Dcn_Inmt.14_5	12856	0.0031438	0.0094946	0.0036912	0.1972	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Cbln1-Trps1.5_12	12856	0.0058076	0.016614	0.0068275	0.1975	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Oligodendrocyte_Trf_Ctps.8_3	12856	0.0050042	0.013326	0.0059217	0.19905	0.965320436507937	0.995669285579286
DropViz_all_level2	ENT.Neuron_Gad1Gad2-Chat.4_12	12856	0.0028162	0.0090182	0.0034119	0.20458	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Fibcd1-Nrip3.5_2	12856	0.0063649	0.017844	0.0077847	0.2068	0.965320436507937	0.995669285579286
DropViz_all_level2	STR.Macrophage_C1qb_Mrc1.6_1	12856	0.0026208	0.0080066	0.0032462	0.20974	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Mural_Rgs5Acta2_Kcnj8.8_2	12856	0.0033451	0.0098157	0.0041974	0.21275	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Astrocyte_Gja1_Crym.5_2	12856	0.0046843	0.012283	0.0058898	0.21322	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Slc17a6_Nrgn.3_9	12856	0.0058996	0.015688	0.0074385	0.21386	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Oligodendrocyte_Tnf_Igsf8.9_1	12856	0.0051626	0.01355	0.0065862	0.21657	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Oligodendrocyte_Trf_Mbp.10_1	12856	0.0050194	0.013216	0.0064638	0.21872	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Oligodendrocyte_Trf_Plin3.8_1	12856	0.0046272	0.012402	0.0060027	0.2204	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Choroid_Plexus_Ttr.12_1	12856	0.0034594	0.0092747	0.0044884	0.22044	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Gad1Gad2_Htr3a_Chrm2.1_25	12856	0.0048668	0.014231	0.0063615	0.22213	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Gad1Gad2_Cadm2.3_4	12856	0.0047253	0.013041	0.0063037	0.22675	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Fibcd1-Fos.5_8	12856	0.0056856	0.016069	0.007618	0.22774	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Polydendrocyte_Tnr_Opalin.4_3	12856	0.0034039	0.0096187	0.0046382	0.23151	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Astrocyte_Gja1.8_1	12856	0.0050217	0.012894	0.0068914	0.2331	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Polydendrocyte_Tnr_Ctps.12_2	12856	0.0036627	0.010185	0.0050766	0.23531	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Polydendrocyte_Tnr_Pdgfa.9_1	12856	0.0042159	0.011665	0.005868	0.23625	0.965320436507937	0.995669285579286
DropViz_all_level2	ENT.Polydendrocyte_Tnr_Pdgfa.5_2	12856	0.0034926	0.0099617	0.0048804	0.23711	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Neuron_Slc17a7_Parm1_Cadm2.7_5	12856	0.0042875	0.011992	0.006047	0.23916	0.965320436507937	0.995669285579286
DropViz_all_level2	CB.Gja1_Htra1.8_2	12856	0.0032214	0.0091253	0.0046636	0.24487	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Mitotic_MkI67.4_6	12856	0.0021618	0.0070862	0.0031472	0.24608	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Polydendrocyte_Tnr_Pdgfa-Tmem2.4_2	12856	0.0035536	0.0099073	0.0051783	0.24628	0.965320436507937	0.995669285579286
DropViz_all_level2	ENT.Neuron_Gad1Gad2-Slc17a6_Cbln1.4_3	12856	0.0042129	0.012154	0.0061432	0.24643	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Neuron_Slc17a7_Syt6-Slc24a2.3_6	12856	0.0044349	0.012422	0.0064795	0.24685	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Neuron_Gad1Gad2-Chat_Synpr-Slc5a7.1_5	12856	0.0057446	0.015807	0.0084485	0.24828	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Gad1Gad2_Hpcal4.2_4	12856	0.0054478	0.014534	0.0081045	0.25074	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Slc17a6_Tcf7l2.2_8	12856	0.0051375	0.013916	0.0076673	0.25142	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Gad1Gad2_Gad2.3_3	12856	0.0060449	0.016041	0.0092771	0.25734	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Polydendrocyte_Tnr_Ptprz1.9_4	12856	0.0041065	0.011476	0.0063464	0.2588	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Macrophage_C1qb_Mrc1.9_1	12856	0.0025788	0.0074081	0.0040637	0.26285	0.965320436507937	0.995669285579286
DropViz_all_level2	ENT.Neuron_Gad1Gad2_Dlk1.4_4	12856	0.005443	0.014783	0.0086408	0.26438	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neurogenesis_Sox4_Cdc20.13_3	12856	0.0025494	0.0075633	0.0041125	0.26766	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Slc17a6_Nts.3_9	12856	0.0043328	0.012134	0.0070088	0.26823	0.965320436507937	0.995669285579286
DropViz_all_level2	STR.Polydendrocye_Tnr_Ctps.5_4	12856	0.0021407	0.0064271	0.0034778	0.2691	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Neuron_Gad1Gad2-Slc17a8_Synpr-Sncg-Yjefn3.1_10	12856	0.0047534	0.013187	0.0078425	0.27223	0.965320436507937	0.995669285579286
DropViz_all_level2	ENT.Endothelial_Tip_Dcn.3_2	12856	0.0020143	0.0061342	0.0033842	0.27586	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Mural_Rgs5Acta2_Fos.13_5	12856	0.0023148	0.0066615	0.0038965	0.27623	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Mural_Rgs5Acta2_Car4.5_2	12856	0.0031004	0.0082339	0.0053599	0.28149	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Endothelial_Tip_Dcn_Mgp-Penk.14_1	12856	0.0031778	0.0086238	0.0055354	0.28296	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Slc17a7_Syt6-Tshz2-Nrep.1_3	12856	0.0048132	0.013417	0.008394	0.28319	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	12856	0.003707	0.010208	0.0064854	0.2838	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Astrocyte_Gja1_Fabp7.7_3	12856	0.0031814	0.0085659	0.0056779	0.28764	0.965320436507937	0.995669285579286
DropViz_all_level2	ENT.Neuron_Gad1Gad2_Six3-Pvalb.4_2	12856	0.0037529	0.010759	0.0067505	0.28913	0.965320436507937	0.995669285579286
DropViz_all_level2	CB.Neuron_Slc17a6_Sln.4_1	12856	0.0030009	0.0088072	0.005415	0.28973	0.965320436507937	0.995669285579286
DropViz_all_level2	ENT.Oligodendrocyte_Trf_Serpinb1a.1_1	12856	0.0030412	0.0081638	0.0055233	0.29095	0.965320436507937	0.995669285579286
DropViz_all_level2	STR.Oligodendrocyte_Trf_Il33.3_2	12856	0.0034822	0.0091636	0.0064305	0.29408	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Macrophage_C1qb_Mrc1.11_2	12856	0.0024263	0.0069657	0.0044819	0.29413	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neurogenesis_Sox4_Hist1h2al.13_2	12856	0.0025525	0.0073326	0.004728	0.29465	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Fezf2-Efna5.5_14	12856	0.0043659	0.012061	0.0081088	0.29515	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Mural_Rgs5Acta2_Col3a1.16_4	12856	0.0017316	0.0054102	0.0032957	0.29965	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Slc17a6_Rora_Cbln2.2_8	12856	0.0037901	0.010169	0.0073214	0.30235	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Slc17a6_Rora_Fgf10.2_6	12856	0.0036892	0.009872	0.0072172	0.30462	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Gad1Gad2_Pvalb_Gfra1.1_7	12856	0.0034515	0.0097496	0.0068671	0.30762	0.965320436507937	0.995669285579286
DropViz_all_level2	ENT.Polydendrocyte_Tnr_Cspg5.6_1	12856	0.0027494	0.007863	0.0055605	0.3105	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Fibcd1-Lypd1.5_1	12856	0.0041456	0.011536	0.0084067	0.31097	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Astrocyte_Gja1_Gfap.5_1	12856	0.0030106	0.0078248	0.0061117	0.31115	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Gad1Gad2_Drd1-Nefm.3_1	12856	0.0037548	0.010138	0.0076673	0.31217	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Gad1Gad2_Pvalb_Tac1.1_6	12856	0.0038774	0.010774	0.0079645	0.31319	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Ependyma_Ccdc153.8_1	12856	0.0015524	0.0048275	0.0032141	0.31455	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Gad1Gad2Chat_Htr3a_Chat.1_17	12856	0.0039172	0.011023	0.0081185	0.31473	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Polydendrocyte_Tnr_Cspg5.9_3	12856	0.003117	0.0086139	0.006546	0.31698	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Nxph3-Hpcal1-Fos.3_5	12856	0.0023105	0.0070544	0.0049212	0.31936	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Gad1Gad2_Col25a1.3_8	12856	0.0040565	0.010619	0.0086788	0.32011	0.965320436507937	0.995669285579286
DropViz_all_level2	STR.Polydendrocye_Tnr_Bmp4.5_2	12856	0.0022989	0.0066899	0.0049254	0.32035	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Nxph3-Cplx3-Pappa2.3_9	12856	0.0028099	0.0081654	0.0060749	0.32185	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Pvrl3-Grm5.6_2	12856	0.0030567	0.0084323	0.0066496	0.32288	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Fibcd1-Kitl.5_4	12856	0.0036291	0.010113	0.0079464	0.32395	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Oligodendrocyte_Tfr_Slco3a1.10_1	12856	0.002779	0.0072538	0.0061094	0.32461	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Mural_Rgs5Acta2_Cbr2.13_4	12856	0.0019231	0.0053705	0.004271	0.32626	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Gad1Gad2_Id2_Bcl11b.1_14	12856	0.0036411	0.010252	0.0081119	0.32677	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neurogenesis_Sox4_Gabra5.13_5	12856	0.0027237	0.007776	0.0060695	0.32681	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Th_Aldh1a1.4_8	12856	0.0031303	0.00859	0.0069852	0.32703	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Microglia_C1qb_Tmem119.7_2	12856	0.002077	0.0058212	0.0046503	0.32757	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Slc17a7_Bcl6-Pvalb.3_9	12856	0.0034305	0.0095204	0.0077994	0.33003	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Astrocyte_Gja1_Igfbp2.7_3	12856	0.0013904	0.0041844	0.0032044	0.33218	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Endothelial_Tip_Dcn_Nenf.6_2	12856	0.001786	0.005072	0.0041448	0.33327	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Gad1Gad2Slc17a8_Sst_Ncam2.1_4	12856	0.0033246	0.0093006	0.0077254	0.33348	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Gad1Gad2_Satb1.2_6	12856	0.003284	0.0089714	0.0076958	0.33479	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Oligodendrocyte_Tnf_Klk6.9_5	12856	0.0028415	0.007534	0.0066589	0.3348	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Polydendrocyte_Tnr_Pdgfa-Pik3r3.4_1	12856	0.0023782	0.0066483	0.0056598	0.33718	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Slc17a6_Rora_Atp2b4.2_1	12856	0.0032095	0.0086193	0.0076636	0.33768	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Fibcd1-Grm5.5_5	12856	0.0023411	0.0066902	0.005655	0.33945	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Neuron_Gad1Gad2_Synpr-Pcdh11x.1_6	12856	0.0035078	0.0096641	0.0085554	0.3409	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neurogenesis_Sox4_Ppp2r2b.13_6	12856	0.0020139	0.0059422	0.0049358	0.34163	0.965320436507937	0.995669285579286
DropViz_all_level2	CB.Choroid_Plexus_Ttr.9_1	12856	0.0016189	0.0044713	0.0040651	0.34523	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Pvrl3-St18.6_3	12856	0.0030918	0.0085011	0.007801	0.34593	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Ependymal_Ccdc153.11_1	12856	0.0018294	0.0047686	0.0048451	0.35288	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Endothelial_Tip_Dcn_Coch.14_3	12856	0.0015713	0.0045363	0.0042446	0.35563	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Th_Vcan.4_5	12856	0.0023959	0.0066563	0.0065771	0.35783	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Slc17a7_Syt6-Nefm.1_8	12856	0.0031034	0.0086107	0.0085201	0.35784	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Endothelial_Tip_Dcn_Mgp-Clu.14_2	12856	0.0017251	0.0048473	0.0047845	0.35922	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Gad1Gad2_Pvalb-Unc5b.5_1	12856	0.0015953	0.0049276	0.0044578	0.36023	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Slc17a6_Rora_Pvalb.2_11	12856	0.0025669	0.0069336	0.0072148	0.36101	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Gad1Gad2_Trh.2_23	12856	0.0019123	0.0056165	0.0053975	0.36157	0.965320436507937	0.995669285579286
DropViz_all_level2	ENT.Oligodendrocyte_Trf_Ctps.1_5	12856	0.0018054	0.0049503	0.005135	0.36257	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Endothelial_Tip_Dcn_Col15a1.9_2	12856	0.0014128	0.0040636	0.0041133	0.36563	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Slc17a7-Slc17a6_Tshz2-Cabp7.6_5	12856	0.0028965	0.0079971	0.008439	0.36572	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Slc17a6_Ebf1.3_10	12856	0.0025792	0.0069752	0.00752	0.36581	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Polydendrocyte_Tnr_Tmem2.5_2	12856	0.0017242	0.0048486	0.0051531	0.36897	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Ependymal_Ccdc153.10_1	12856	0.0015953	0.0041869	0.0047782	0.36924	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Polydendrocyte_Tnr_Bmp4.9_2	12856	0.0018891	0.0053904	0.0057781	0.37186	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Gad1Gad2_Drd1-Pdyn.3_2	12856	0.0023553	0.0064923	0.0072651	0.3729	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Polydendrocyte_Tnr_Lims2-Tmsb4x.10_4	12856	0.0016707	0.0049745	0.0051589	0.37303	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Slc17a7_Tac2_Chat.1_1	12856	0.0019669	0.0056697	0.0061468	0.37449	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Slc17a6_Cck.2_2	12856	0.0022554	0.0061488	0.007096	0.37531	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Slc17a6_Rora_Cacng4.2_10	12856	0.002324	0.006223	0.0073626	0.37614	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Neuron_Gad1Gad2_Cplx3.1_1	12856	0.0026261	0.0072282	0.0084167	0.37752	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Slc17a7-Slc17a8_Syt6-Lancl3.1_2	12856	0.0016312	0.004868	0.005473	0.38284	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Slc17a6_Rora_Lypd6.2_7	12856	0.0020771	0.0055723	0.0073469	0.3887	0.965320436507937	0.995669285579286
DropViz_all_level2	CB.Neuron_Gad1Gad2_Pvalb-Nefh.3_1	12856	0.0017766	0.0050498	0.0063263	0.38942	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Gad1Gad2_Sema3e.3_13	12856	0.0022768	0.0061159	0.008136	0.3898	0.965320436507937	0.995669285579286
DropViz_all_level2	ENT.Oligodendrocyte_Trf_Klk6.1_2	12856	0.0014487	0.0038949	0.0053759	0.39378	0.965320436507937	0.995669285579286
DropViz_all_level2	CB.Neuron_Gad1Gad2_Pcp2.2_1	12856	0.0014733	0.0042054	0.0054702	0.39384	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Endothelial_Stalk_Flt1_Pi16.4_2	12856	0.00082257	0.0025963	0.0031228	0.39612	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Pvrl3-Fos.6_8	12856	0.0019131	0.0053852	0.0072979	0.39661	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Cbln4.2_1	12856	0.0019608	0.0055636	0.0075338	0.39733	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Polydendrocyte_Tnr_Tmsb4x.10_3	12856	0.0015829	0.0044653	0.0061238	0.39802	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Slc17a6_Rora_Calca.2_3	12856	0.0019668	0.0053018	0.0076639	0.39873	0.965320436507937	0.995669285579286
DropViz_all_level2	CB.Neuron_Gad1Gad2_Pvalb-Cadm1.3_3	12856	0.0013212	0.0039694	0.0051665	0.39908	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Dcn-Pou3f1.5_6	12856	0.002167	0.0059903	0.0085016	0.39941	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Neuron_Gad1Gad2_Synpr-Sncg.1_11	12856	0.0019494	0.0054412	0.0077661	0.40091	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Gad1Gad2_Synpr-Pcdh11x.4_9	12856	0.0019688	0.005506	0.007968	0.40242	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Polydendrocyte_Tnr_Cspg5.10_1	12856	0.0016519	0.0045506	0.0068826	0.40516	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Endothelial_Tip_Dcn_Mgp.17_3	12856	0.00099298	0.0028595	0.004157	0.40561	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Gad1Gad2_Cplx3-Reln.4_1	12856	0.0019822	0.0055213	0.0083094	0.40573	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Th_Grin2c.4_9	12856	0.0016083	0.0043973	0.0069166	0.40806	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Slc17a7-Slc17a6_Fezf2-3110035E14Rik.7_3	12856	0.001652	0.0047368	0.0071099	0.40813	0.965320436507937	0.995669285579286
DropViz_all_level2	CB.Oligodendroyte_Trf_Il33.6_1	12856	0.001139	0.0031391	0.0052351	0.41388	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Neuron_Slc17a7-Slc17a8_Syt6-Cplx3.3_10	12856	0.0017286	0.0048042	0.0079777	0.41423	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Mural_Acta2Rgs5_Fos.13_2	12856	0.00067915	0.0020988	0.0031948	0.41583	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Gad1Gad2_Sst_Rbp4.1_8	12856	0.0014844	0.0042061	0.0072716	0.41912	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7-Slc17a6_Nxph3-Nts.3_1	12856	0.00139	0.0040062	0.006973	0.421	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Gad1Gad2_Lamp5-Cplx3.2_22	12856	0.00080476	0.0025286	0.0040925	0.42205	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Oligodendrocyte_Trf_Klk6.8_1	12856	0.001052	0.0027993	0.0056928	0.4267	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Gad1Gad2_Sst-Nr2f2.5_7	12856	0.0010056	0.0029764	0.0055167	0.42768	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Th_Cadm2.4_6	12856	0.00060147	0.0018553	0.0034472	0.43075	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Neuron_Gad1Gad2_Cplx3-Reln.1_2	12856	0.0014502	0.004012	0.0085607	0.43274	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Macrophage_C1qb_Mrc1.10_2	12856	0.0006348	0.0018671	0.0037641	0.43304	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Endothelial_Tip_Dcn_Mgp.14_1	12856	0.00068928	0.0019481	0.0040959	0.43318	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Slc17a6_Nkx6-1.3_12	12856	0.0012998	0.0035374	0.0078717	0.43442	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Calb2-Vgll3.6_5	12856	0.00099358	0.0027827	0.0068809	0.44259	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Mural_Rgs5Acta2_Rgs5.13_1	12856	0.00066163	0.0018163	0.0047113	0.44416	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Gad1Gad2_Trdn.2_16	12856	0.0010436	0.0028209	0.0074847	0.44455	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7_Cbln1-Gpr88.5_11	12856	0.0011435	0.003162	0.0083539	0.44556	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Slc17a6.2_1	12856	0.00093528	0.0026112	0.0069224	0.44626	0.965320436507937	0.995669285579286
DropViz_all_level2	CB.Neuron_Gad1Gad2_Pvalb-Chrm2.3_4	12856	0.00068355	0.0020369	0.0052985	0.44868	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Slc17a7_Syt6-Tox.1_7	12856	0.0010795	0.0030196	0.0084033	0.44889	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Slc17a6_C1ql2.3_15	12856	0.00098461	0.0026306	0.0079698	0.45084	0.965320436507937	0.995669285579286
DropViz_all_level2	FC.Neuron_Slc17a7_Syt6-Sema3c.3_9	12856	0.0010156	0.0028051	0.0083182	0.45141	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Neuron_Gad1Gad2_Pax5.3_18	12856	0.0009518	0.002539	0.0079697	0.45247	0.965320436507937	0.995669285579286
DropViz_all_level2	TH.Neuron_Slc17a6_Rora_Lrrtm2.2_9	12856	0.00069964	0.0018811	0.0064121	0.45656	0.965320436507937	0.995669285579286
DropViz_all_level2	SN.Endothelial_Tip_Dcn_Ifitm1.14_2	12856	0.0004041	0.0011327	0.0039994	0.45976	0.965320436507937	0.995669285579286
DropViz_all_level2	GP.Neuron_Slc17a7_Neurod2-Rorb.2_11	12856	0.00061529	0.001722	0.0066333	0.46305	0.965320436507937	0.995669285579286
DropViz_all_level2	HC.Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Kcnh8.3_3	12856	0.00072472	0.0020238	0.0078673	0.4633	0.965320436507937	0.995669285579286
DropViz_all_level2	PC.Neuron_Slc17a7_Bcl6-Fos.3_5	12856	0.00071101	0.0019783	0.0078669	0.46399	0.965320436507937	0.995669285579286
