# MEAN_SAMPLE_SIZE = 26643
# TOTAL_GENES = 15564
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_MITOCHONDRIAL_CALCIUM_I...2         SET      15      0.56016     0.017382       0.2249    0.0063796 GOBP_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT
GOBP_MITOCHONDRIAL_CYTOCHROM...          SET      20     -0.28897    -0.010352      0.19931      0.92644 GOBP_MITOCHONDRIAL_CYTOCHROME_C_OXIDASE_ASSEMBLY
GOBP_MITOCHONDRIAL_DEPOLARIZ...          SET      17      0.15493    0.0051176      0.24434      0.26302 GOBP_MITOCHONDRIAL_DEPOLARIZATION
GOBP_MITOCHONDRIAL_DNA_METAB...          SET      20    -0.036546   -0.0013093      0.19394      0.57473 GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS
GOBP_MITOCHONDRIAL_DNA_REPAIR            SET       5      0.15341    0.0027493      0.35983      0.33493 GOBP_MITOCHONDRIAL_DNA_REPAIR
GOBP_MITOCHONDRIAL_DNA_REPLI...          SET      11     0.058261    0.0015484      0.29466      0.42163 GOBP_MITOCHONDRIAL_DNA_REPLICATION
GOBP_MITOCHONDRIAL_ELECTRON_...1         SET      15    -0.089284   -0.0027705      0.22325      0.65539 GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN
GOBP_MITOCHONDRIAL_ELECTRON_...2         SET      36    -0.074322   -0.0035704      0.15554      0.68361 GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE
GOBP_MITOCHONDRIAL_ELECTRON_...3         SET       4      0.98126     0.015729      0.39808     0.006857 GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_SUCCINATE_TO_UBIQUINONE
GOBP_MITOCHONDRIAL_ELECTRON_...4         SET       8      0.19068    0.0043222      0.27567      0.24456 GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C
GOBP_MITOCHONDRIAL_FISSION               SET      32    -0.093953   -0.0042559      0.13986      0.74913 GOBP_MITOCHONDRIAL_FISSION
GOBP_MITOCHONDRIAL_FRAGMENTA...          SET       7   -0.0094819  -0.00020105      0.24334      0.51554 GOBP_MITOCHONDRIAL_FRAGMENTATION_INVOLVED_IN_APOPTOTIC_PROCESS
GOBP_MITOCHONDRIAL_FUSION                SET      28     -0.15822   -0.0067053      0.13191      0.88483 GOBP_MITOCHONDRIAL_FUSION
GOBP_MITOCHONDRIAL_GENE_EXPR...          SET     132    -0.046334    -0.004249     0.075296      0.73083 GOBP_MITOCHONDRIAL_GENE_EXPRESSION
GOBP_MITOCHONDRIAL_GENOME_MA...          SET      27    0.0070512   0.00029344       0.1718      0.48363 GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE
GOBP_MITOCHONDRIAL_MEMBRANE_...          SET      83    -0.097314   -0.0070877     0.089678      0.86106 GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION
GOBP_MITOCHONDRIAL_OUTER_MEM...1         SET      23     -0.16078   -0.0061762      0.15902        0.844 GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION
GOBP_MITOCHONDRIAL_OUTER_MEM...2         SET      28    -0.061841   -0.0026207      0.14417      0.66601 GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_PROGRAMMED_CELL_DEATH
GOBP_MITOCHONDRIAL_PROTEIN_C...          SET       6      0.03947   0.00077484      0.27138      0.44218 GOBP_MITOCHONDRIAL_PROTEIN_CATABOLIC_PROCESS
GOBP_MITOCHONDRIAL_PROTEIN_P...          SET      11     0.083419     0.002217      0.25017       0.3694 GOBP_MITOCHONDRIAL_PROTEIN_PROCESSING
GOBP_MITOCHONDRIAL_PROTON_TR...          SET       6      0.47635    0.0093513      0.33372     0.076742 GOBP_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_ASSEMBLY
GOBP_MITOCHONDRIAL_RESPIRASO...          SET       8     -0.31673   -0.0071792      0.26626      0.88288 GOBP_MITOCHONDRIAL_RESPIRASOME_ASSEMBLY
GOBP_MITOCHONDRIAL_RESPIRATO...          SET      75     -0.09045   -0.0062639     0.095661       0.8278 GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY
GOBP_MITOCHONDRIAL_RIBOSOME_...          SET       7     0.073513    0.0015587       0.2856      0.39844 GOBP_MITOCHONDRIAL_RIBOSOME_ASSEMBLY
GOBP_MITOCHONDRIAL_RNA_3_END...          SET       4     -0.28285    -0.004534      0.38515      0.76864 GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING
GOBP_MITOCHONDRIAL_RNA_CATAB...          SET       6    -0.081076   -0.0015916      0.33155      0.59659 GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS
GOBP_MITOCHONDRIAL_RNA_METAB...          SET      42    0.0045826   0.00023774      0.13581      0.48654 GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS
GOBP_MITOCHONDRIAL_RNA_MODIF...          SET       7    -0.088717   -0.0018811      0.31496       0.6109 GOBP_MITOCHONDRIAL_RNA_MODIFICATION
GOBP_MITOCHONDRIAL_RNA_PROCE...          SET      16    -0.026603  -0.00085255      0.19311      0.55478 GOBP_MITOCHONDRIAL_RNA_PROCESSING
GOBP_MITOCHONDRIAL_TRANSCRIP...          SET      14     -0.04022   -0.0012058      0.25717      0.56214 GOBP_MITOCHONDRIAL_TRANSCRIPTION
GOBP_MITOCHONDRIAL_TRANSLATI...1         SET     107    -0.063744   -0.0052673     0.084269       0.7753 GOBP_MITOCHONDRIAL_TRANSLATION
GOBP_MITOCHONDRIAL_TRANSLATI...2         SET       6      -0.4498   -0.0088302      0.45276      0.83975 GOBP_MITOCHONDRIAL_TRANSLATIONAL_ELONGATION
GOBP_MITOCHONDRIAL_TRANSMEMB...          SET      67     0.061468    0.0040244      0.10229      0.27395 GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT
GOBP_MITOCHONDRIAL_TRANSPORT             SET     131     -0.10358   -0.0094631     0.072758      0.92271 GOBP_MITOCHONDRIAL_TRANSPORT
GOBP_MITOCHONDRIAL_TRNA_PROC...          SET      11      0.14681    0.0039017      0.23484      0.26595 GOBP_MITOCHONDRIAL_TRNA_PROCESSING
GOBP_MITOCHONDRION_DISTRIBUT...          SET      13     -0.15186   -0.0043873       0.2821      0.70482 GOBP_MITOCHONDRION_DISTRIBUTION
GOBP_MITOCHONDRION_ENDOPLASM...          SET       5      0.16821    0.0030145      0.28657      0.27862 GOBP_MITOCHONDRION_ENDOPLASMIC_RETICULUM_MEMBRANE_TETHERING
GOBP_MITOCHONDRION_LOCALIZAT...          SET      37     0.031438    0.0015311      0.14858      0.41622 GOBP_MITOCHONDRION_LOCALIZATION
GOBP_MITOCHONDRION_MORPHOGEN...          SET      15      0.20131    0.0062469      0.24592      0.20651 GOBP_MITOCHONDRION_MORPHOGENESIS
GOBP_MITOCHONDRION_ORGANIZAT...          SET     401    -0.034975   -0.0055414     0.041728      0.79902 GOBP_MITOCHONDRION_ORGANIZATION
GOBP_MITOPHAGY                           SET      25     -0.27259    -0.010917      0.18058       0.9344 GOBP_MITOPHAGY
GOBP_MITOTIC_CELL_CYCLE                  SET     748     0.027663    0.0059171     0.032835      0.19976 GOBP_MITOTIC_CELL_CYCLE
GOBP_MITOTIC_CELL_CYCLE_CHEC...          SET     121     0.062316    0.0054733     0.077992      0.21215 GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING
GOBP_MITOTIC_CELL_CYCLE_PHAS...          SET     366    0.0082433    0.0012492     0.045786      0.42856 GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION
GOBP_MITOTIC_CELL_CYCLE_PROC...          SET     625     0.035304    0.0069314     0.036253      0.16508 GOBP_MITOTIC_CELL_CYCLE_PROCESS
GOBP_MITOTIC_CHROMOSOME_COND...          SET      16      0.25849    0.0082839      0.25806      0.15827 GOBP_MITOTIC_CHROMOSOME_CONDENSATION
GOBP_MITOTIC_CYTOKINESIS                 SET      74    0.0020565   0.00014147      0.10457      0.49215 GOBP_MITOTIC_CYTOKINESIS
GOBP_MITOTIC_CYTOKINETIC_PRO...          SET      18    -0.033253   -0.0011302       0.2123      0.56223 GOBP_MITOTIC_CYTOKINETIC_PROCESS
GOBP_MITOTIC_DNA_INTEGRITY_C...          SET      73     0.081376    0.0055602     0.099297      0.20625 GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING
GOBP_MITOTIC_DNA_REPLICATION             SET      13      0.15126    0.0043698      0.19709      0.22142 GOBP_MITOTIC_DNA_REPLICATION
GOBP_MITOTIC_DNA_REPLICATION...          SET       8    -0.070517   -0.0015984      0.28713        0.597 GOBP_MITOTIC_DNA_REPLICATION_CHECKPOINT_SIGNALING
GOBP_MITOTIC_G1_S_TRANSITION...          SET      23       0.1821    0.0069953      0.15491      0.11991 GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING
GOBP_MITOTIC_G2_DNA_DAMAGE_C...          SET      30      0.16963    0.0074403      0.17555      0.16697 GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING
GOBP_MITOTIC_G2_M_TRANSITION...          SET      44     0.065981    0.0035033       0.1396      0.31824 GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT
GOBP_MITOTIC_INTRA_S_DNA_DAM...          SET      16      -0.2995    -0.009598      0.20426       0.9287 GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING
GOBP_MITOTIC_METAPHASE_PLATE...          SET      49     -0.21648    -0.012128      0.12842      0.95407 GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION
GOBP_MITOTIC_NUCLEAR_DIVISION            SET     236    -0.032984   -0.0040308      0.06019      0.70815 GOBP_MITOTIC_NUCLEAR_DIVISION
GOBP_MITOTIC_NUCLEAR_MEMBRAN...1         SET       7     -0.65604     -0.01391      0.40076      0.94917 GOBP_MITOTIC_NUCLEAR_MEMBRANE_DISASSEMBLY
GOBP_MITOTIC_NUCLEAR_MEMBRAN...2         SET       7      -0.1823   -0.0038653      0.35421       0.6966 GOBP_MITOTIC_NUCLEAR_MEMBRANE_ORGANIZATION
GOBP_MITOTIC_RECOMBINATION               SET      24     0.042024     0.001649       0.1862      0.41072 GOBP_MITOTIC_RECOMBINATION
GOBP_MITOTIC_SISTER_CHROMATI...1         SET      24     -0.19615    -0.007697       0.2119      0.82269 GOBP_MITOTIC_SISTER_CHROMATID_COHESION
GOBP_MITOTIC_SISTER_CHROMATI...2         SET     169    -0.033947   -0.0035183     0.070864      0.68405 GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION
GOBP_MITOTIC_SISTER_CHROMATI...3         SET      52    -0.028987   -0.0016728       0.1184       0.5967 GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION
GOBP_MITOTIC_SPINDLE_ASSEMBLY            SET      59     -0.18528    -0.011386       0.1212      0.93681 GOBP_MITOTIC_SPINDLE_ASSEMBLY
GOBP_MITOTIC_SPINDLE_ELONGAT...          SET      11     -0.29798   -0.0079194      0.32418        0.821 GOBP_MITOTIC_SPINDLE_ELONGATION
GOBP_MITOTIC_SPINDLE_ORGANIZ...          SET     107    -0.047125    -0.003894     0.085133      0.71005 GOBP_MITOTIC_SPINDLE_ORGANIZATION
GOBP_MITRAL_VALVE_DEVELOPMENT            SET       9     0.072005    0.0017311      0.30253      0.40594 GOBP_MITRAL_VALVE_DEVELOPMENT
GOBP_MODIFICATION_OF_POSTSYN...1         SET       8      0.41651    0.0094408      0.36581      0.12745 GOBP_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON
GOBP_MODIFICATION_OF_POSTSYN...2         SET      15      0.11021      0.00342      0.25184      0.33083 GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE
GOBP_MODIFICATION_OF_SYNAPTI...          SET      21      0.12498    0.0045879      0.20254       0.2686 GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE
GOBP_MODIFIED_AMINO_ACID_TRA...          SET      45      0.22481     0.012071      0.13762     0.051182 GOBP_MODIFIED_AMINO_ACID_TRANSPORT
GOBP_MODULATION_BY_HOST_OF_S...1         SET       3      -1.0419    -0.014465      0.47244      0.98628 GOBP_MODULATION_BY_HOST_OF_SYMBIONT_CATALYTIC_ACTIVITY
GOBP_MODULATION_BY_HOST_OF_S...2         SET      66     -0.14233   -0.0092488      0.10316      0.91614 GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS
GOBP_MODULATION_BY_HOST_OF_V...1         SET      17     -0.21704   -0.0071693       0.2029      0.85761 GOBP_MODULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION
GOBP_MODULATION_BY_HOST_OF_V...2         SET      37     -0.21237    -0.010343      0.13746      0.93881 GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS
GOBP_MODULATION_BY_HOST_OF_V...3         SET       4     0.036576   0.00058631       0.3275      0.45554 GOBP_MODULATION_BY_HOST_OF_VIRAL_RNA_GENOME_REPLICATION
GOBP_MODULATION_OF_EXCITATOR...          SET      35    -0.033032   -0.0015647      0.16247      0.58055 GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL
GOBP_MODULATION_OF_INHIBITOR...          SET       6     0.015636   0.00030695       0.3929      0.48413 GOBP_MODULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL
GOBP_MODULATION_OF_MICROTUBU...          SET       3      0.11491    0.0015953      0.45907      0.40117 GOBP_MODULATION_OF_MICROTUBULE_CYTOSKELETON_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION
GOBP_MODULATION_OF_PROCESS_O...          SET       7      0.12521    0.0026548      0.39538      0.37575 GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM
GOBP_MOLTING_CYCLE                       SET      90    -0.060005   -0.0045499      0.10208      0.72167 GOBP_MOLTING_CYCLE
GOBP_MOLTING_CYCLE_PROCESS               SET      75    -0.072181   -0.0049987      0.11242      0.73957 GOBP_MOLTING_CYCLE_PROCESS
GOBP_MONOACYLGLYCEROL_BIOSYN...          SET       4   0.00079369   1.2723e-05      0.44547      0.49929 GOBP_MONOACYLGLYCEROL_BIOSYNTHETIC_PROCESS
GOBP_MONOACYLGLYCEROL_CATABO...          SET       6      0.48721    0.0095646      0.34278     0.077619 GOBP_MONOACYLGLYCEROL_CATABOLIC_PROCESS
GOBP_MONOACYLGLYCEROL_METABO...          SET      10      0.30631     0.007762      0.27167      0.12977 GOBP_MONOACYLGLYCEROL_METABOLIC_PROCESS
GOBP_MONOAMINE_TRANSPORT                 SET      65    0.0042603   0.00027475      0.10664      0.48407 GOBP_MONOAMINE_TRANSPORT
GOBP_MONOATOMIC_ANION_HOMEOS...          SET      20     0.094065    0.0033699      0.18715      0.30762 GOBP_MONOATOMIC_ANION_HOMEOSTASIS
GOBP_MONOATOMIC_ANION_TRANSP...          SET     122     0.085405    0.0075319     0.080872      0.14548 GOBP_MONOATOMIC_ANION_TRANSPORT
GOBP_MONOATOMIC_CATION_TRANS...1         SET     677    -0.047361   -0.0096607      0.03495       0.9123 GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT
GOBP_MONOATOMIC_CATION_TRANS...2         SET     838    -0.010425    -0.002353     0.031617       0.6292 GOBP_MONOATOMIC_CATION_TRANSPORT
GOBP_MONOATOMIC_ION_HOMEOSTA...          SET     478    -0.067679    -0.011677     0.041653      0.94789 GOBP_MONOATOMIC_ION_HOMEOSTASIS
GOBP_MONOATOMIC_ION_TRANSMEM...          SET     813    -0.040133   -0.0089299     0.032257      0.89327 GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT
GOBP_MONOATOMIC_ION_TRANSPORT            SET     990   -0.0095251   -0.0023247     0.029443      0.62684 GOBP_MONOATOMIC_ION_TRANSPORT
GOBP_MONOCARBOXYLIC_ACID_BIO...          SET     174     -0.03492   -0.0036717     0.064107      0.70702 GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS
GOBP_MONOCARBOXYLIC_ACID_CAT...          SET     113    -0.059712   -0.0050696      0.07889      0.77544 GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS
GOBP_MONOCARBOXYLIC_ACID_MET...          SET     517     0.012189    0.0021844     0.038882      0.37696 GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS
GOBP_MONOCARBOXYLIC_ACID_TRA...          SET     148      0.13732     0.013327       0.0769     0.037089 GOBP_MONOCARBOXYLIC_ACID_TRANSPORT
GOBP_MONOCYTE_ACTIVATION                 SET      11      0.37912     0.010076      0.25149     0.065857 GOBP_MONOCYTE_ACTIVATION
GOBP_MONOCYTE_AGGREGATION                SET       5      0.16541    0.0029644      0.44894      0.35627 GOBP_MONOCYTE_AGGREGATION
GOBP_MONOCYTE_CHEMOTACTIC_PR...          SET      19      0.27313    0.0095374      0.23022      0.11774 GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION
GOBP_MONOCYTE_CHEMOTAXIS                 SET      48     -0.10551   -0.0058507      0.13364       0.7851 GOBP_MONOCYTE_CHEMOTAXIS
GOBP_MONOCYTE_DIFFERENTIATION            SET      29     -0.18904   -0.0081525      0.16222      0.87805 GOBP_MONOCYTE_DIFFERENTIATION
GOBP_MONOCYTE_EXTRAVASATION              SET       7      0.30974    0.0065674      0.38727      0.21192 GOBP_MONOCYTE_EXTRAVASATION
GOBP_MONONUCLEAR_CELL_DIFFER...          SET     367      0.01767    0.0026812     0.047674      0.35546 GOBP_MONONUCLEAR_CELL_DIFFERENTIATION
GOBP_MONONUCLEAR_CELL_MIGRAT...          SET     148     -0.02954   -0.0028669     0.074854      0.65344 GOBP_MONONUCLEAR_CELL_MIGRATION
GOBP_MONOSACCHARIDE_BIOSYNTH...          SET      67    -0.042451   -0.0027793      0.10217      0.66111 GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS
GOBP_MONOSACCHARIDE_CATABOLI...          SET      37     -0.23081    -0.011241      0.14327      0.94639 GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS
GOBP_MONOSACCHARIDE_METABOLI...          SET     195    -0.064957   -0.0072254     0.061187      0.85579 GOBP_MONOSACCHARIDE_METABOLIC_PROCESS
GOBP_MONOTERPENOID_METABOLIC...          SET       5      0.42248    0.0075715      0.34328      0.10922 GOBP_MONOTERPENOID_METABOLIC_PROCESS
GOBP_MONOUBIQUITINATED_HISTO...          SET      26    -0.082458   -0.0033675      0.16299      0.69353 GOBP_MONOUBIQUITINATED_HISTONE_DEUBIQUITINATION
GOBP_MONOUBIQUITINATED_PROTE...          SET      31     -0.02599   -0.0011588      0.15363      0.56717 GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION
GOBP_MORPHOGENESIS_OF_AN_END...          SET      14      0.26804    0.0080355      0.25381      0.14549 GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM
GOBP_MORPHOGENESIS_OF_AN_EPI...1         SET      12     -0.34957   -0.0097032       0.2488      0.91999 GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD
GOBP_MORPHOGENESIS_OF_AN_EPI...2         SET      18     -0.46671    -0.015863      0.18761      0.99357 GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD
GOBP_MORPHOGENESIS_OF_AN_EPI...3         SET      50      0.15611     0.008834      0.13668      0.12672 GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET
GOBP_MORPHOGENESIS_OF_AN_EPI...4         SET     409    -0.052297   -0.0083659     0.045354      0.87555 GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM
GOBP_MORPHOGENESIS_OF_A_BRAN...          SET     155    -0.092684   -0.0092035     0.070575      0.90544 GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE
GOBP_MORPHOGENESIS_OF_A_POLA...          SET      75     -0.14711    -0.010188      0.10514      0.91911 GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM
GOBP_MORPHOGENESIS_OF_EMBRYO...          SET     119    -0.027449    -0.002391     0.081482      0.63189 GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM
GOBP_MOTILE_CILIUM_ASSEMBLY              SET      56     -0.20929    -0.012531      0.11488      0.96574 GOBP_MOTILE_CILIUM_ASSEMBLY
GOBP_MOTOR_BEHAVIOR                      SET      16      0.24369    0.0078096      0.19395      0.10449 GOBP_MOTOR_BEHAVIOR
GOBP_MOTOR_LEARNING                      SET       5      0.19412    0.0034788      0.45454      0.33467 GOBP_MOTOR_LEARNING
GOBP_MOTOR_NEURON_APOPTOTIC_...          SET      18      0.12876    0.0043764       0.1819      0.23953 GOBP_MOTOR_NEURON_APOPTOTIC_PROCESS
GOBP_MOTOR_NEURON_AXON_GUIDA...          SET      18     -0.30648    -0.010417      0.22466      0.91373 GOBP_MOTOR_NEURON_AXON_GUIDANCE
GOBP_MOTOR_NEURON_MIGRATION              SET      10       -0.032  -0.00081089      0.32174      0.53961 GOBP_MOTOR_NEURON_MIGRATION
GOBP_MRNA_3_END_PROCESSING               SET      49    -0.082041   -0.0045962      0.11369      0.76474 GOBP_MRNA_3_END_PROCESSING
GOBP_MRNA_3_END_PROCESSING_B...          SET       5      0.20595    0.0036908      0.51957      0.34592 GOBP_MRNA_3_END_PROCESSING_BY_STEM_LOOP_BINDING_AND_CLEAVAGE
GOBP_MRNA_3_SPLICE_SITE_RECO...          SET       5     -0.70375    -0.012612      0.37851       0.9685 GOBP_MRNA_3_SPLICE_SITE_RECOGNITION
GOBP_MRNA_5_SPLICE_SITE_RECO...          SET       5      0.38847    0.0069619      0.49312      0.21542 GOBP_MRNA_5_SPLICE_SITE_RECOGNITION
GOBP_MRNA_ALTERNATIVE_POLYAD...          SET       3     -0.11399   -0.0015825      0.32181      0.63841 GOBP_MRNA_ALTERNATIVE_POLYADENYLATION
GOBP_MRNA_CATABOLIC_PROCESS              SET     197      0.01146    0.0012812     0.061422        0.426 GOBP_MRNA_CATABOLIC_PROCESS
GOBP_MRNA_CIS_SPLICING_VIA_S...          SET      20    0.0044882   0.00016079      0.19865      0.49099 GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME
GOBP_MRNA_CLEAVAGE                       SET      13     -0.29819   -0.0086145      0.21591      0.91636 GOBP_MRNA_CLEAVAGE
GOBP_MRNA_CLEAVAGE_INVOLVED_...          SET       9     -0.27595    -0.006634      0.26144      0.85439 GOBP_MRNA_CLEAVAGE_INVOLVED_IN_MRNA_PROCESSING
GOBP_MRNA_EXPORT_FROM_NUCLEUS            SET      51     0.052469    0.0029987      0.11365      0.32216 GOBP_MRNA_EXPORT_FROM_NUCLEUS
GOBP_MRNA_METABOLIC_PROCESS              SET     563    -0.012453   -0.0023254     0.036585      0.63322 GOBP_MRNA_METABOLIC_PROCESS
GOBP_MRNA_METHYLATION                    SET      16     -0.00501  -0.00016056       0.1931      0.51035 GOBP_MRNA_METHYLATION
GOBP_MRNA_MODIFICATION                   SET      28    -0.037939   -0.0016078      0.14641      0.60223 GOBP_MRNA_MODIFICATION
GOBP_MRNA_PROCESSING                     SET     359    -0.058283   -0.0087493     0.046008      0.89738 GOBP_MRNA_PROCESSING
GOBP_MRNA_PSEUDOURIDINE_SYNT...          SET       7     -0.14079   -0.0029852      0.28939       0.6867 GOBP_MRNA_PSEUDOURIDINE_SYNTHESIS
GOBP_MRNA_SPLICE_SITE_SELECT...          SET      27     -0.27108    -0.011281      0.17449      0.93984 GOBP_MRNA_SPLICE_SITE_SELECTION
GOBP_MRNA_TRANSCRIPTION                  SET      44      0.19498     0.010353      0.12557     0.060243 GOBP_MRNA_TRANSCRIPTION
GOBP_MRNA_TRANSPORT                      SET      93      0.05986    0.0046135     0.088561      0.24955 GOBP_MRNA_TRANSPORT
GOBP_MUCOCILIARY_CLEARANCE               SET       7     -0.33499   -0.0071029      0.36568      0.82017 GOBP_MUCOCILIARY_CLEARANCE
GOBP_MUCOPOLYSACCHARIDE_META...          SET      83     0.021569    0.0015709     0.098502      0.41334 GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS
GOBP_MUCOSA_ASSOCIATED_LYMPH...          SET       6     -0.32268   -0.0063346       0.2968      0.86152 GOBP_MUCOSA_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT
GOBP_MUCUS_SECRETION                     SET      13     -0.29722   -0.0085867        0.254      0.87903 GOBP_MUCUS_SECRETION
GOBP_MULTICELLULAR_ORGANISMA...1         SET      51     -0.14772   -0.0084424      0.12333      0.88448 GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS
GOBP_MULTICELLULAR_ORGANISMA...2         SET     606     0.023472    0.0045407     0.037294      0.26455 GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS
GOBP_MULTICELLULAR_ORGANISMA...3         SET       9     -0.55752    -0.013403       0.2409      0.98967 GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_IRON_ION_HOMEOSTASIS
GOBP_MULTICELLULAR_ORGANISMA...4         SET      44    -0.069402    -0.003685      0.13522      0.69611 GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT
GOBP_MULTICELLULAR_ORGANISMA...5         SET      76    -0.028879   -0.0020132      0.10367      0.60971 GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS
GOBP_MULTICELLULAR_ORGANISM_...1         SET      18     -0.14189   -0.0048226       0.2226      0.73806 GOBP_MULTICELLULAR_ORGANISM_AGING
GOBP_MULTICELLULAR_ORGANISM_...2         SET     117   -0.0096082  -0.00082994      0.08344      0.54584 GOBP_MULTICELLULAR_ORGANISM_GROWTH
GOBP_MULTICELLULAR_ORGANISM_...3         SET     717   -0.0075949   -0.0015922     0.033842      0.58878 GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION
GOBP_MULTINUCLEAR_OSTEOCLAST...          SET       7      0.18383    0.0038978      0.36292      0.30625 GOBP_MULTINUCLEAR_OSTEOCLAST_DIFFERENTIATION
GOBP_MULTIVESICULAR_BODY_ORG...          SET      24     -0.14589   -0.0057245       0.1635      0.81387 GOBP_MULTIVESICULAR_BODY_ORGANIZATION
GOBP_MULTIVESICULAR_BODY_SOR...          SET      36    -0.035459   -0.0017035      0.13806      0.60134 GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY
GOBP_MULTI_CILIATED_EPITHELI...          SET       7    -0.092844   -0.0019686      0.39842      0.59213 GOBP_MULTI_CILIATED_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_MULTI_MULTICELLULAR_ORG...          SET     148    0.0067334    0.0006535     0.072254      0.46288 GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS
GOBP_MUSCLE_ADAPTATION                   SET      84     0.066295    0.0048573     0.094055      0.24046 GOBP_MUSCLE_ADAPTATION
GOBP_MUSCLE_ATROPHY                      SET       8     -0.28686   -0.0065021      0.33053      0.80726 GOBP_MUSCLE_ATROPHY
GOBP_MUSCLE_CELL_APOPTOTIC_P...          SET      63    -0.033016   -0.0020964      0.10778      0.62032 GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS
