# MEAN_SAMPLE_SIZE = 54881
# TOTAL_GENES = 15763
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_NK_T_CELL_ACTIVATION                SET      11    -0.033672  -0.00088923      0.27398      0.54891 GOBP_NK_T_CELL_ACTIVATION
GOBP_NK_T_CELL_DIFFERENTIATI...          SET      10     -0.34772   -0.0087555      0.26822      0.90257 GOBP_NK_T_CELL_DIFFERENTIATION
GOBP_NK_T_CELL_PROLIFERATION             SET       7      0.38448    0.0081006      0.35557      0.13979 GOBP_NK_T_CELL_PROLIFERATION
GOBP_NLS_BEARING_PROTEIN_IMP...          SET      12     -0.23835   -0.0065741       0.2405      0.83917 GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS
GOBP_NODAL_SIGNALING_PATHWAY             SET      10     -0.19659   -0.0049501      0.32533      0.72716 GOBP_NODAL_SIGNALING_PATHWAY
GOBP_NONRIBOSOMAL_PEPTIDE_BI...          SET      14     -0.41886    -0.012478      0.24289      0.95768 GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS
GOBP_NON_CANONICAL_WNT_SIGNA...1         SET      62     -0.18931     -0.01185      0.11261      0.95362 GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY
GOBP_NON_CANONICAL_WNT_SIGNA...2         SET       7      0.25364     0.005344      0.34537      0.23136 GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY_VIA_MAPK_CASCADE
GOBP_NON_LYTIC_VIRAL_RELEASE             SET      11    -0.043797   -0.0011566      0.24479        0.571 GOBP_NON_LYTIC_VIRAL_RELEASE
GOBP_NON_MEMBRANE_BOUNDED_OR...          SET     324     0.012875    0.0018269     0.048775       0.3959 GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY
GOBP_NON_MOTILE_CILIUM_ASSEM...          SET      59     -0.13576   -0.0082904      0.11103      0.88928 GOBP_NON_MOTILE_CILIUM_ASSEMBLY
GOBP_NORADRENERGIC_NEURON_DE...          SET       2      0.49259    0.0055484       0.7154      0.24556 GOBP_NORADRENERGIC_NEURON_DEVELOPMENT
GOBP_NORADRENERGIC_NEURON_DI...          SET       6      -0.8306    -0.016202      0.37182      0.98725 GOBP_NORADRENERGIC_NEURON_DIFFERENTIATION
GOBP_NOREPINEPHRINE_BIOSYNTH...          SET       6      0.13236     0.002582        0.414      0.37459 GOBP_NOREPINEPHRINE_BIOSYNTHETIC_PROCESS
GOBP_NOREPINEPHRINE_METABOLI...          SET      10     -0.23297   -0.0058662      0.32031      0.76648 GOBP_NOREPINEPHRINE_METABOLIC_PROCESS
GOBP_NOREPINEPHRINE_SECRETION            SET       8      -0.1173   -0.0026421      0.33588      0.63654 GOBP_NOREPINEPHRINE_SECRETION
GOBP_NOREPINEPHRINE_TRANSPORT            SET      15    -0.075414   -0.0023253      0.25334      0.61702 GOBP_NOREPINEPHRINE_TRANSPORT
GOBP_NOREPINEPHRINE_UPTAKE               SET       7    -0.020117  -0.00042385      0.38566       0.5208 GOBP_NOREPINEPHRINE_UPTAKE
GOBP_NOSE_DEVELOPMENT                    SET      12    -0.091984   -0.0025371      0.26372      0.63637 GOBP_NOSE_DEVELOPMENT
GOBP_NOTCH_RECEPTOR_PROCESSI...          SET       8    -0.097614   -0.0021986      0.28275      0.63504 GOBP_NOTCH_RECEPTOR_PROCESSING
GOBP_NOTCH_SIGNALING_INVOLVE...          SET       7     -0.54837    -0.011554      0.34407       0.9445 GOBP_NOTCH_SIGNALING_INVOLVED_IN_HEART_DEVELOPMENT
GOBP_NOTCH_SIGNALING_PATHWAY             SET     137     -0.11037    -0.010245     0.077799      0.92199 GOBP_NOTCH_SIGNALING_PATHWAY
GOBP_NOTOCHORD_DEVELOPMENT               SET      14     -0.32483   -0.0096765       0.2727      0.88319 GOBP_NOTOCHORD_DEVELOPMENT
GOBP_NOTOCHORD_MORPHOGENESIS             SET       6     -0.31186   -0.0060834      0.40717      0.77813 GOBP_NOTOCHORD_MORPHOGENESIS
GOBP_NUCLEAR_BODY_ORGANIZATI...          SET      13      0.68128     0.019557      0.22022   0.00099073 GOBP_NUCLEAR_BODY_ORGANIZATION
GOBP_NUCLEAR_CHROMOSOME_SEGR...          SET     289     0.048717    0.0065359      0.05333       0.1805 GOBP_NUCLEAR_CHROMOSOME_SEGREGATION
GOBP_NUCLEAR_ENVELOPE_ORGANI...          SET      49      -0.1609   -0.0089569      0.11725      0.91499 GOBP_NUCLEAR_ENVELOPE_ORGANIZATION
GOBP_NUCLEAR_EXPORT                      SET     132      0.05293    0.0048234     0.074475      0.23864 GOBP_NUCLEAR_EXPORT
GOBP_NUCLEAR_MEMBRANE_ORGANI...          SET      34     -0.22395     -0.01039      0.13892      0.94652 GOBP_NUCLEAR_MEMBRANE_ORGANIZATION
GOBP_NUCLEAR_MEMBRANE_REASSE...          SET      19    -0.010126  -0.00035135      0.19613      0.52059 GOBP_NUCLEAR_MEMBRANE_REASSEMBLY
GOBP_NUCLEAR_MIGRATION_ALONG...          SET       4      0.37674    0.0060008      0.41554      0.18231 GOBP_NUCLEAR_MIGRATION_ALONG_MICROTUBULE
GOBP_NUCLEAR_MRNA_SURVEILLAN...          SET       8      0.54389      0.01225      0.27054     0.022206 GOBP_NUCLEAR_MRNA_SURVEILLANCE
GOBP_NUCLEAR_NCRNA_SURVEILLA...          SET       7      0.64424     0.013574      0.34332     0.030305 GOBP_NUCLEAR_NCRNA_SURVEILLANCE
GOBP_NUCLEAR_PORE_COMPLEX_AS...          SET      10      0.13817     0.003479      0.29403      0.31922 GOBP_NUCLEAR_PORE_COMPLEX_ASSEMBLY
GOBP_NUCLEAR_PORE_ORGANIZATI...          SET      14    -0.033319  -0.00099255      0.24586       0.5539 GOBP_NUCLEAR_PORE_ORGANIZATION
GOBP_NUCLEAR_TRANSCRIBED_MRN...1         SET     109     0.051061    0.0042315     0.080381      0.26264 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS
GOBP_NUCLEAR_TRANSCRIBED_MRN...2         SET      60    -0.010414  -0.00064129      0.10824      0.53832 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY
GOBP_NUCLEAR_TRANSCRIBED_MRN...3         SET       5     -0.24803   -0.0044169      0.36985      0.74877 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_INDEPENDENT_DECAY
GOBP_NUCLEAR_TRANSCRIBED_MRN...4         SET      17     -0.19404    -0.006369      0.17509      0.86611 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC
GOBP_NUCLEAR_TRANSCRIBED_MRN...5         SET       9      0.19266    0.0046023      0.29093      0.25392 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC_3_5
GOBP_NUCLEAR_TRANSCRIBED_MRN...6         SET      33      0.13812    0.0063134      0.14773      0.17491 GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY
GOBP_NUCLEAR_TRANSCRIBED_MRN...7         SET      31   -0.0016685  -7.3922e-05       0.1526      0.50436 GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING
GOBP_NUCLEAR_TRANSPORT                   SET     273        0.018    0.0023482      0.05191      0.36439 GOBP_NUCLEAR_TRANSPORT
GOBP_NUCLEIC_ACID_PHOSPHODIE...          SET     193     0.020361    0.0022393     0.061085      0.36945 GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS
GOBP_NUCLEOBASE_BIOSYNTHETIC...          SET      15    -0.024166  -0.00074515      0.22177      0.54339 GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOBASE_CATABOLIC_PR...          SET       9     -0.70833    -0.016921      0.31085      0.98865 GOBP_NUCLEOBASE_CATABOLIC_PROCESS
GOBP_NUCLEOBASE_CONTAINING_C...          SET     166     0.040958     0.004181     0.066956      0.27037 GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT
GOBP_NUCLEOBASE_CONTAINING_S...1         SET      12     -0.34547   -0.0095287      0.26161      0.90666 GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOBASE_CONTAINING_S...2         SET      26     -0.11236   -0.0045599      0.18967      0.72321 GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS
GOBP_NUCLEOBASE_CONTAINING_S...3         SET       8      0.61292     0.013805      0.26975     0.011545 GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION
GOBP_NUCLEOBASE_CONTAINING_S...4         SET     546    -0.021471   -0.0039264     0.038223      0.71285 GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS
GOBP_NUCLEOBASE_METABOLIC_PR...          SET      35     -0.15088    -0.007102      0.15188      0.83975 GOBP_NUCLEOBASE_METABOLIC_PROCESS
GOBP_NUCLEOBASE_TRANSPORT                SET       8       1.0703     0.024107       0.3747    0.0021456 GOBP_NUCLEOBASE_TRANSPORT
GOBP_NUCLEOLAR_CHROMATIN_ORG...          SET       9     0.047403    0.0011324      0.28046      0.43289 GOBP_NUCLEOLAR_CHROMATIN_ORGANIZATION
GOBP_NUCLEOLAR_LARGE_RRNA_TR...          SET      18     0.073934     0.002497      0.22324      0.37026 GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I
GOBP_NUCLEOLUS_ORGANIZATION              SET      14     -0.10541   -0.0031401      0.21038      0.69182 GOBP_NUCLEOLUS_ORGANIZATION
GOBP_NUCLEOSIDE_BISPHOSPHATE...1         SET      50     -0.32339    -0.018185      0.12483      0.99521 GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOSIDE_BISPHOSPHATE...2         SET      10    -0.069973   -0.0017619      0.22311      0.62309 GOBP_NUCLEOSIDE_BISPHOSPHATE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_BISPHOSPHATE...3         SET     105     -0.22954    -0.018672     0.086696      0.99594 GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS
GOBP_NUCLEOSIDE_CATABOLIC_PR...          SET      22     -0.21871   -0.0081651      0.22468      0.83482 GOBP_NUCLEOSIDE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_DIPHOSPHATE_...1         SET      12      0.11944    0.0032944      0.21465      0.28896 GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOSIDE_DIPHOSPHATE_...2         SET       9      0.11053    0.0026404       0.2356      0.31949 GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_DIPHOSPHATE_...3         SET     108     0.047265     0.003899     0.083162       0.2849 GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS
GOBP_NUCLEOSIDE_METABOLIC_PR...          SET      46     0.024057    0.0012977      0.14588      0.43451 GOBP_NUCLEOSIDE_METABOLIC_PROCESS
GOBP_NUCLEOSIDE_MONOPHOSPHAT...1         SET      32      0.01404   0.00063198      0.15705      0.46438 GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOSIDE_MONOPHOSPHAT...2         SET      17     -0.27922   -0.0091649      0.21599      0.90194 GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_MONOPHOSPHAT...3         SET      64     0.036333    0.0023105      0.10602      0.36592 GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
GOBP_NUCLEOSIDE_MONOPHOSPHAT...4         SET      11     0.085073    0.0022466      0.23831      0.36055 GOBP_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION
GOBP_NUCLEOSIDE_PHOSPHATE_BI...          SET     233    -0.045136   -0.0054471     0.057403      0.78415 GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOSIDE_PHOSPHATE_CA...          SET      74     -0.03471   -0.0023727     0.099324      0.63662 GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_SALVAGE                  SET       6      -0.7601    -0.014827      0.45564      0.95235 GOBP_NUCLEOSIDE_SALVAGE
GOBP_NUCLEOSIDE_TRANSMEMBRAN...          SET       6      0.90363     0.017627      0.41439     0.014613 GOBP_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORT
GOBP_NUCLEOSIDE_TRANSPORT                SET       7      0.42068    0.0088633      0.37422      0.13049 GOBP_NUCLEOSIDE_TRANSPORT
GOBP_NUCLEOSIDE_TRIPHOSPHATE...1         SET      97     0.030997    0.0024241     0.088328      0.36282 GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOSIDE_TRIPHOSPHATE...2         SET      12     -0.22283    -0.006146      0.25114      0.81252 GOBP_NUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS
GOBP_NUCLEOSIDE_TRIPHOSPHATE...3         SET     207     0.042646     0.004855     0.060745      0.24133 GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
GOBP_NUCLEOSOME_ORGANIZATION             SET      76     0.084142    0.0058286     0.099933      0.19991 GOBP_NUCLEOSOME_ORGANIZATION
GOBP_NUCLEOTIDE_BINDING_DOMA...          SET      23    -0.085069   -0.0032472      0.17945      0.68226 GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY
GOBP_NUCLEOTIDE_BINDING_OLIG...1         SET       6     -0.19014    -0.003709      0.41216      0.67771 GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_1_SIGNALING_PATHWAY
GOBP_NUCLEOTIDE_BINDING_OLIG...2         SET      14     0.083099    0.0024755      0.21727      0.35106 GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY
GOBP_NUCLEOTIDE_EXCISION_REP...1         SET      68     0.060779    0.0039835      0.10678      0.28461 GOBP_NUCLEOTIDE_EXCISION_REPAIR
GOBP_NUCLEOTIDE_EXCISION_REP...2         SET       5      0.25753     0.004586      0.64447      0.34473 GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING
GOBP_NUCLEOTIDE_PHOSPHORYLAT...          SET      84     0.058874    0.0042865     0.097139      0.27223 GOBP_NUCLEOTIDE_PHOSPHORYLATION
GOBP_NUCLEOTIDE_SALVAGE                  SET      13      0.10123    0.0029061      0.26406      0.35073 GOBP_NUCLEOTIDE_SALVAGE
GOBP_NUCLEOTIDE_SUGAR_BIOSYN...          SET      15    -0.061761   -0.0019043      0.23411      0.60403 GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOTIDE_SUGAR_METABO...          SET      30      0.18659    0.0081326      0.15311      0.11149 GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS
GOBP_NUCLEOTIDE_SUGAR_TRANSM...          SET       9    -0.069787   -0.0016671       0.2523      0.60896 GOBP_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORT
GOBP_NUCLEOTIDE_TRANSMEMBRAN...          SET      15    -0.023636  -0.00072879      0.25621      0.53675 GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT
GOBP_NUCLEOTIDE_TRANSPORT                SET      29     0.088049    0.0037733      0.16273      0.29424 GOBP_NUCLEOTIDE_TRANSPORT
GOBP_NUCLEUS_LOCALIZATION                SET      24     -0.49979    -0.019488      0.18077      0.99715 GOBP_NUCLEUS_LOCALIZATION
GOBP_NUCLEUS_ORGANIZATION                SET     125     0.011381    0.0010095     0.076135      0.44059 GOBP_NUCLEUS_ORGANIZATION
GOBP_N_ACETYLGLUCOSAMINE_MET...          SET      13     -0.59715    -0.017142      0.23405      0.99463 GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS
GOBP_N_ACETYLNEURAMINATE_CAT...          SET       4     -0.51453   -0.0081956      0.56166      0.82018 GOBP_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS
GOBP_N_ACETYLNEURAMINATE_MET...          SET       8     -0.44715    -0.010071       0.4119      0.86116 GOBP_N_ACETYLNEURAMINATE_METABOLIC_PROCESS
GOBP_N_ACYLETHANOLAMINE_META...          SET       4      0.19171    0.0030537      0.43438      0.32948 GOBP_N_ACYLETHANOLAMINE_METABOLIC_PROCESS
GOBP_N_ACYLPHOSPHATIDYLETHAN...          SET       8      0.36589    0.0082409      0.32144      0.12751 GOBP_N_ACYLPHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS
GOBP_N_GLYCAN_PROCESSING                 SET      16    -0.075933   -0.0024181      0.20899      0.64182 GOBP_N_GLYCAN_PROCESSING
GOBP_N_TERMINAL_PEPTIDYL_MET...          SET       8      0.15898    0.0035807      0.28279        0.287 GOBP_N_TERMINAL_PEPTIDYL_METHIONINE_ACETYLATION
GOBP_N_TERMINAL_PROTEIN_AMIN...1         SET      15     0.018426   0.00056814       0.2315      0.46828 GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION
GOBP_N_TERMINAL_PROTEIN_AMIN...2         SET      28     -0.13261   -0.0055844      0.14707      0.81639 GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION
GOBP_N_TERMINAL_PROTEIN_LIPI...          SET       7    -0.097534    -0.002055      0.25896      0.64677 GOBP_N_TERMINAL_PROTEIN_LIPIDATION
GOBP_OBSERVATIONAL_LEARNING              SET       7      -0.2653   -0.0055896      0.31071      0.80339 GOBP_OBSERVATIONAL_LEARNING
GOBP_ODONTOBLAST_DIFFERENTIA...          SET       5    -0.029532   -0.0005259       0.4149      0.52837 GOBP_ODONTOBLAST_DIFFERENTIATION
GOBP_ODONTOGENESIS                       SET     107    -0.012953   -0.0010636     0.091615      0.55621 GOBP_ODONTOGENESIS
GOBP_ODONTOGENESIS_OF_DENTIN...          SET      73    -0.014804   -0.0010052       0.1116      0.55277 GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH
GOBP_OLEFINIC_COMPOUND_BIOSY...          SET      17    0.0028103   9.2242e-05      0.22035      0.49491 GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_OLEFINIC_COMPOUND_METAB...          SET     127     0.069463      0.00621     0.078531      0.18821 GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS
GOBP_OLFACTORY_BEHAVIOR                  SET      10     -0.15384   -0.0038737      0.33741      0.67578 GOBP_OLFACTORY_BEHAVIOR
GOBP_OLFACTORY_BULB_INTERNEU...1         SET       7     -0.51682    -0.010889      0.39088      0.90694 GOBP_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT
GOBP_OLFACTORY_BULB_INTERNEU...2         SET       9     -0.60724    -0.014506      0.34329      0.96154 GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION
GOBP_OLFACTORY_LOBE_DEVELOPM...          SET      29     0.018587   0.00079652      0.17572      0.45788 GOBP_OLFACTORY_LOBE_DEVELOPMENT
GOBP_OLFACTORY_NERVE_DEVELOP...          SET       4     -0.16088   -0.0025626       0.4855      0.62982 GOBP_OLFACTORY_NERVE_DEVELOPMENT
GOBP_OLIGODENDROCYTE_DEVELOP...          SET      28     -0.23745   -0.0099989      0.18126      0.90489 GOBP_OLIGODENDROCYTE_DEVELOPMENT
GOBP_OLIGODENDROCYTE_DIFFERE...          SET      78     -0.10759   -0.0075497      0.10831      0.83972 GOBP_OLIGODENDROCYTE_DIFFERENTIATION
GOBP_OLIGODENDROCYTE_PROGENI...          SET       7   -0.0094402   -0.0001989      0.33448      0.51126 GOBP_OLIGODENDROCYTE_PROGENITOR_PROLIFERATION
GOBP_OLIGOPEPTIDE_IMPORT_ACR...          SET       5     -0.12749   -0.0022703      0.38886      0.62849 GOBP_OLIGOPEPTIDE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_OLIGOPEPTIDE_TRANSMEMBR...          SET       9     -0.19287   -0.0046074      0.30941      0.73347 GOBP_OLIGOPEPTIDE_TRANSMEMBRANE_TRANSPORT
GOBP_OLIGOSACCHARIDE_BIOSYNT...          SET      23     -0.23307   -0.0088966      0.17658      0.90655 GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS
GOBP_OLIGOSACCHARIDE_CATABOL...          SET      16      -0.1619   -0.0051558      0.17886      0.81731 GOBP_OLIGOSACCHARIDE_CATABOLIC_PROCESS
GOBP_OLIGOSACCHARIDE_LIPID_I...          SET      17      0.42201     0.013852      0.21303     0.023808 GOBP_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS
GOBP_OLIGOSACCHARIDE_METABOL...          SET      54     -0.11245   -0.0065709      0.10854       0.8499 GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS
GOBP_OMEGA_HYDROXYLASE_P450_...          SET      11     -0.20299   -0.0053606      0.29049      0.75765 GOBP_OMEGA_HYDROXYLASE_P450_PATHWAY
GOBP_ONCOSTATIN_M_MEDIATED_S...          SET       5     -0.44823    -0.007982      0.44026      0.84568 GOBP_ONCOSTATIN_M_MEDIATED_SIGNALING_PATHWAY
GOBP_ONE_CARBON_COMPOUND_TRA...          SET      45     0.052214    0.0027859      0.13051      0.34456 GOBP_ONE_CARBON_COMPOUND_TRANSPORT
GOBP_ONE_CARBON_METABOLIC_PR...          SET      20      0.12635    0.0044979       0.1733      0.23298 GOBP_ONE_CARBON_METABOLIC_PROCESS
GOBP_OOCYTE_DIFFERENTIATION              SET      49     0.028575    0.0015908      0.12334       0.4084 GOBP_OOCYTE_DIFFERENTIATION
GOBP_OOCYTE_MATURATION                   SET      26     -0.10782   -0.0043755      0.16805      0.73944 GOBP_OOCYTE_MATURATION
GOBP_OOGENESIS                           SET      81     0.094782    0.0067771      0.09429       0.1574 GOBP_OOGENESIS
GOBP_OPERANT_CONDITIONING                SET       4      0.36373    0.0057937      0.49224      0.22998 GOBP_OPERANT_CONDITIONING
GOBP_OPSONIZATION                        SET      13     -0.26989   -0.0077478      0.28103      0.83156 GOBP_OPSONIZATION
GOBP_OPTIC_CUP_MORPHOGENESIS...          SET       7     -0.27532   -0.0058008      0.33165      0.79677 GOBP_OPTIC_CUP_MORPHOGENESIS_INVOLVED_IN_CAMERA_TYPE_EYE_DEVELOPMENT
GOBP_OPTIC_NERVE_DEVELOPMENT             SET      16     -0.27108   -0.0086325      0.22542      0.88541 GOBP_OPTIC_NERVE_DEVELOPMENT
GOBP_OPTIC_NERVE_MORPHOGENES...          SET       6      0.53206     0.010379      0.37158     0.076097 GOBP_OPTIC_NERVE_MORPHOGENESIS
GOBP_ORGANELLE_ASSEMBLY                  SET     820     0.026448    0.0058734     0.031056      0.19723 GOBP_ORGANELLE_ASSEMBLY
GOBP_ORGANELLE_DISASSEMBLY               SET     110      0.18907      0.01574     0.080712    0.0095831 GOBP_ORGANELLE_DISASSEMBLY
GOBP_ORGANELLE_FISSION                   SET     412      0.05871    0.0093671     0.044243     0.092266 GOBP_ORGANELLE_FISSION
GOBP_ORGANELLE_FUSION                    SET     138      0.02708    0.0025227      0.06817       0.3456 GOBP_ORGANELLE_FUSION
GOBP_ORGANELLE_INHERITANCE               SET      13      0.35273     0.010126      0.27275     0.097976 GOBP_ORGANELLE_INHERITANCE
GOBP_ORGANELLE_LOCALIZATION              SET     480    -0.054587   -0.0093798     0.041175      0.90753 GOBP_ORGANELLE_LOCALIZATION
GOBP_ORGANELLE_MEMBRANE_FUSI...          SET     107    -0.030422   -0.0024981     0.078096      0.65156 GOBP_ORGANELLE_MEMBRANE_FUSION
GOBP_ORGANELLE_TRANSPORT_ALO...          SET      72   -0.0056455  -0.00038069      0.10632      0.52117 GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE
GOBP_ORGANIC_ACID_BIOSYNTHET...          SET     266      0.01535    0.0019771      0.05339      0.38687 GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS
GOBP_ORGANIC_ACID_CATABOLIC_...          SET     214      -0.1103    -0.012765     0.058652      0.96998 GOBP_ORGANIC_ACID_CATABOLIC_PROCESS
GOBP_ORGANIC_ACID_METABOLIC_...          SET     816    -0.031562    -0.006993     0.031628      0.84083 GOBP_ORGANIC_ACID_METABOLIC_PROCESS
GOBP_ORGANIC_ACID_TRANSMEMBR...          SET     132     -0.17401    -0.015857     0.079887       0.9853 GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT
GOBP_ORGANIC_ACID_TRANSPORT              SET     300    -0.013203   -0.0018041     0.053028      0.59831 GOBP_ORGANIC_ACID_TRANSPORT
GOBP_ORGANIC_ANION_TRANSPORT             SET     360    -0.018401   -0.0027489     0.048148      0.64883 GOBP_ORGANIC_ANION_TRANSPORT
GOBP_ORGANIC_CATION_TRANSPORT            SET      49     0.059575    0.0033165      0.12934      0.32255 GOBP_ORGANIC_CATION_TRANSPORT
GOBP_ORGANIC_CYCLIC_COMPOUND...          SET     425     0.018922    0.0030649     0.042349      0.32751 GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS
GOBP_ORGANIC_HYDROXY_COMPOUN...1         SET     193    -0.024836   -0.0027314     0.061736      0.65626 GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_ORGANIC_HYDROXY_COMPOUN...2         SET      58     -0.16169   -0.0097902      0.11384      0.92223 GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS
GOBP_ORGANIC_HYDROXY_COMPOUN...3         SET     444    -0.086195    -0.014261     0.042402      0.97895 GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS
GOBP_ORGANIC_HYDROXY_COMPOUN...4         SET     232     0.027149    0.0032695     0.057958      0.31974 GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT
GOBP_ORGANISM_EMERGENCE_FROM...          SET      20     0.034241    0.0012189      0.21293      0.43612 GOBP_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE
GOBP_ORGANONITROGEN_COMPOUND...1         SET    1399    0.0043776     0.001245     0.024018      0.42769 GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_ORGANONITROGEN_COMPOUND...2         SET    1091     0.038215    0.0096999     0.027265     0.080529 GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS
GOBP_ORGANOPHOSPHATE_BIOSYNT...          SET     481    -0.018611   -0.0032012     0.039383      0.68174 GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_ORGANOPHOSPHATE_CATABOL...          SET     142     0.023007    0.0021739     0.071533      0.37387 GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS
GOBP_ORGANOPHOSPHATE_ESTER_T...          SET     120     0.062121    0.0053996     0.081308      0.22243 GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT
