# MEAN_SAMPLE_SIZE = 27993
# TOTAL_GENES = 15564
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
BREDEMEYER_RAG_SIGNALING_VIA...2         SET      44      0.17628    0.0093599       0.1586      0.13319 BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP
BREUHAHN_GROWTH_FACTOR_SIGNA...          SET      15      0.02676   0.00083038      0.26089      0.45915 BREUHAHN_GROWTH_FACTOR_SIGNALING_IN_LIVER_CANCER
BRIDEAU_IMPRINTED_GENES                  SET      50     -0.11858   -0.0067106      0.14541      0.79259 BRIDEAU_IMPRINTED_GENES
BROCKE_APOPTOSIS_REVERSED_BY...          SET     118    0.0033213   0.00028811     0.081834      0.48381 BROCKE_APOPTOSIS_REVERSED_BY_IL6
BROWNE_HCMV_INFECTION_10HR_DN            SET      52     -0.11066   -0.0063856      0.12634      0.80944 BROWNE_HCMV_INFECTION_10HR_DN
BROWNE_HCMV_INFECTION_10HR_UP            SET      78     0.014186    0.0010017     0.098785      0.44291 BROWNE_HCMV_INFECTION_10HR_UP
BROWNE_HCMV_INFECTION_12HR_DN            SET      90     -0.02754   -0.0020883     0.095512      0.61346 BROWNE_HCMV_INFECTION_12HR_DN
BROWNE_HCMV_INFECTION_12HR_UP            SET      97    -0.060588   -0.0047684     0.090224      0.74905 BROWNE_HCMV_INFECTION_12HR_UP
BROWNE_HCMV_INFECTION_14HR_DN            SET     238      0.03978    0.0048816     0.057697      0.24527 BROWNE_HCMV_INFECTION_14HR_DN
BROWNE_HCMV_INFECTION_14HR_UP            SET     129     0.041157    0.0037315     0.073806      0.28855 BROWNE_HCMV_INFECTION_14HR_UP
BROWNE_HCMV_INFECTION_16HR_DN            SET      67     -0.13477   -0.0088239      0.11096      0.88773 BROWNE_HCMV_INFECTION_16HR_DN
BROWNE_HCMV_INFECTION_16HR_UP            SET     186     0.055351    0.0060149     0.065296      0.19831 BROWNE_HCMV_INFECTION_16HR_UP
BROWNE_HCMV_INFECTION_18HR_DN            SET     134     -0.17438    -0.016111     0.080377      0.98497 BROWNE_HCMV_INFECTION_18HR_DN
BROWNE_HCMV_INFECTION_18HR_UP            SET     150     0.040979    0.0040037     0.070699      0.28109 BROWNE_HCMV_INFECTION_18HR_UP
BROWNE_HCMV_INFECTION_1HR_DN             SET     168     0.055428    0.0057277      0.06853      0.20932 BROWNE_HCMV_INFECTION_1HR_DN
BROWNE_HCMV_INFECTION_1HR_UP             SET      42     -0.34447    -0.017871      0.13388      0.99495 BROWNE_HCMV_INFECTION_1HR_UP
BROWNE_HCMV_INFECTION_20HR_DN            SET      91     0.056897     0.004338     0.088956      0.26122 BROWNE_HCMV_INFECTION_20HR_DN
BROWNE_HCMV_INFECTION_20HR_UP            SET     182     0.062638     0.006734     0.065426       0.1692 BROWNE_HCMV_INFECTION_20HR_UP
BROWNE_HCMV_INFECTION_24HR_DN            SET     126      0.15366      0.01377     0.078589     0.025292 BROWNE_HCMV_INFECTION_24HR_DN
BROWNE_HCMV_INFECTION_24HR_UP            SET     120     0.014531     0.001271     0.075896      0.42409 BROWNE_HCMV_INFECTION_24HR_UP
BROWNE_HCMV_INFECTION_2HR_DN             SET      37       0.1997    0.0097254      0.15733      0.10219 BROWNE_HCMV_INFECTION_2HR_DN
BROWNE_HCMV_INFECTION_2HR_UP             SET      28     0.011464   0.00048582       0.1788      0.47444 BROWNE_HCMV_INFECTION_2HR_UP
BROWNE_HCMV_INFECTION_30MIN_...1         SET     120    -0.008185  -0.00071595     0.084196      0.53872 BROWNE_HCMV_INFECTION_30MIN_DN
BROWNE_HCMV_INFECTION_30MIN_...2         SET      40      0.04399    0.0022273      0.13716      0.37422 BROWNE_HCMV_INFECTION_30MIN_UP
BROWNE_HCMV_INFECTION_48HR_DN            SET     349    -0.034705   -0.0051385     0.048402      0.76331 BROWNE_HCMV_INFECTION_48HR_DN
BROWNE_HCMV_INFECTION_48HR_UP            SET     156     -0.09348   -0.0093121     0.072872      0.90021 BROWNE_HCMV_INFECTION_48HR_UP
BROWNE_HCMV_INFECTION_4HR_DN             SET     201     -0.05637   -0.0063647     0.062155      0.81777 BROWNE_HCMV_INFECTION_4HR_DN
BROWNE_HCMV_INFECTION_4HR_UP             SET      40    -0.038683   -0.0019586      0.13209      0.61518 BROWNE_HCMV_INFECTION_4HR_UP
BROWNE_HCMV_INFECTION_6HR_DN             SET     134      -0.1632    -0.015078     0.078503      0.98118 BROWNE_HCMV_INFECTION_6HR_DN
BROWNE_HCMV_INFECTION_6HR_UP             SET      49    -0.080463   -0.0045078      0.12488       0.7403 BROWNE_HCMV_INFECTION_6HR_UP
BROWNE_HCMV_INFECTION_8HR_DN             SET      35    -0.023808   -0.0011278      0.15553      0.56083 BROWNE_HCMV_INFECTION_8HR_DN
BROWNE_HCMV_INFECTION_8HR_UP             SET      82     0.074379    0.0053847     0.092103      0.20968 BROWNE_HCMV_INFECTION_8HR_UP
BROWNE_INTERFERON_RESPONSIVE...          SET      62     0.076983    0.0048493      0.11508      0.25177 BROWNE_INTERFERON_RESPONSIVE_GENES
BROWN_MYELOID_CELL_DEVELOPME...1         SET     111     -0.17117    -0.014404     0.085041      0.97792 BROWN_MYELOID_CELL_DEVELOPMENT_DN
BROWN_MYELOID_CELL_DEVELOPME...2         SET     133      -0.0177   -0.0016293     0.077466      0.59037 BROWN_MYELOID_CELL_DEVELOPMENT_UP
BRUECKNER_TARGETS_OF_MIRLET7...1         SET      62     -0.06756   -0.0042557      0.11607      0.71974 BRUECKNER_TARGETS_OF_MIRLET7A3_DN
BRUECKNER_TARGETS_OF_MIRLET7...2         SET      95     0.073713    0.0057416     0.092077       0.2117 BRUECKNER_TARGETS_OF_MIRLET7A3_UP
BRUINS_UVC_RESPONSE_EARLY_LA...          SET     259    -0.041298   -0.0052831     0.054152      0.77715 BRUINS_UVC_RESPONSE_EARLY_LATE
BRUINS_UVC_RESPONSE_LATE                 SET     967    -0.045525     -0.01099     0.028472      0.94507 BRUINS_UVC_RESPONSE_LATE
BRUINS_UVC_RESPONSE_MIDDLE               SET      84     0.035609    0.0026091     0.096033      0.35539 BRUINS_UVC_RESPONSE_MIDDLE
BRUINS_UVC_RESPONSE_VIA_TP53...1         SET     712     0.002945   0.00061534     0.034452      0.46594 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A
BRUINS_UVC_RESPONSE_VIA_TP53...2         SET     429    -0.058361   -0.0095551     0.042926        0.913 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B
BRUINS_UVC_RESPONSE_VIA_TP53...3         SET      75     0.012521    0.0008671      0.10578      0.45289 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C
BRUINS_UVC_RESPONSE_VIA_TP53...4         SET     223    -0.054124   -0.0064322     0.057695       0.8259 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D
BRUNEAU_HEART_GREAT_VESSELS_...          SET       6      0.11315    0.0022213      0.31934      0.36155 BRUNEAU_HEART_GREAT_VESSELS_AND_VALVULOGENESIS
BRUNEAU_SEPTATION_ATRIAL                 SET       4     -0.23791   -0.0038137      0.49916      0.68318 BRUNEAU_SEPTATION_ATRIAL
BRUNEAU_SEPTATION_VENTRICULAR            SET       9     -0.19847   -0.0047713      0.26634      0.77191 BRUNEAU_SEPTATION_VENTRICULAR
BRUNO_HEMATOPOIESIS                      SET      58     0.093441    0.0056937      0.11348      0.20514 BRUNO_HEMATOPOIESIS
BUCKANOVICH_T_LYMPHOCYTE_HOM...1         SET      16     -0.16456   -0.0052738      0.21838      0.77444 BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN
BUCKANOVICH_T_LYMPHOCYTE_HOM...2         SET      18       0.1094    0.0037184      0.21768      0.30764 BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_UP
BUFFA_HYPOXIA_METAGENE                   SET      41     0.025864    0.0013258       0.1432      0.42834 BUFFA_HYPOXIA_METAGENE
BURTON_ADIPOGENESIS_1                    SET      22   -0.0028517  -0.00010714      0.17118      0.50665 BURTON_ADIPOGENESIS_1
BURTON_ADIPOGENESIS_10                   SET      25      0.23002    0.0092117      0.17835      0.09859 BURTON_ADIPOGENESIS_10
BURTON_ADIPOGENESIS_11                   SET      40      -0.1854   -0.0093871      0.14906      0.89319 BURTON_ADIPOGENESIS_11
BURTON_ADIPOGENESIS_12                   SET      29     -0.05773   -0.0024897      0.16818       0.6343 BURTON_ADIPOGENESIS_12
BURTON_ADIPOGENESIS_2                    SET      63       0.1692     0.010743      0.11165     0.064844 BURTON_ADIPOGENESIS_2
BURTON_ADIPOGENESIS_3                    SET      81   -0.0078685  -0.00056618     0.095437      0.53285 BURTON_ADIPOGENESIS_3
BURTON_ADIPOGENESIS_4                    SET      38      0.14548    0.0071799      0.15399       0.1724 BURTON_ADIPOGENESIS_4
BURTON_ADIPOGENESIS_5                    SET      88    -0.001002  -7.5135e-05     0.084492      0.50473 BURTON_ADIPOGENESIS_5
BURTON_ADIPOGENESIS_6                    SET     158      0.11614     0.011642     0.071172     0.051375 BURTON_ADIPOGENESIS_6
BURTON_ADIPOGENESIS_7                    SET      40   -0.0096161  -0.00048688      0.13655      0.52807 BURTON_ADIPOGENESIS_7
BURTON_ADIPOGENESIS_8                    SET      63     -0.01835   -0.0011652      0.11099      0.56566 BURTON_ADIPOGENESIS_8
BURTON_ADIPOGENESIS_9                    SET      65     0.004614   0.00029756      0.11566      0.48409 BURTON_ADIPOGENESIS_9
BURTON_ADIPOGENESIS_PEAK_AT_...1         SET      50     -0.37161     -0.02103      0.12461      0.99857 BURTON_ADIPOGENESIS_PEAK_AT_0HR
BURTON_ADIPOGENESIS_PEAK_AT_...2         SET      36     0.017546    0.0008429      0.13831      0.44953 BURTON_ADIPOGENESIS_PEAK_AT_16HR
BURTON_ADIPOGENESIS_PEAK_AT_...3         SET      31    -0.061615   -0.0027472      0.16944      0.64193 BURTON_ADIPOGENESIS_PEAK_AT_24HR
BURTON_ADIPOGENESIS_PEAK_AT_...4         SET      27     0.070127    0.0029184      0.16073      0.33131 BURTON_ADIPOGENESIS_PEAK_AT_2HR
BURTON_ADIPOGENESIS_PEAK_AT_...5         SET      33       0.2296     0.010561      0.14523     0.056961 BURTON_ADIPOGENESIS_PEAK_AT_8HR
BUYTAERT_PHOTODYNAMIC_THERAP...1         SET     521    -0.014768   -0.0026564     0.037229      0.65419 BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_DN
BUYTAERT_PHOTODYNAMIC_THERAP...2         SET     693    -0.012626   -0.0026043     0.034117      0.64433 BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP
BYSTROEM_CORRELATED_WITH_IL5...1         SET      50     0.053429    0.0030235      0.11517      0.32135 BYSTROEM_CORRELATED_WITH_IL5_DN
BYSTROEM_CORRELATED_WITH_IL5...2         SET      31      0.19133    0.0085308       0.1448     0.093206 BYSTROEM_CORRELATED_WITH_IL5_UP
BYSTRYKH_HEMATOPOIESIS_STEM_...1         SET      62    -0.046934   -0.0029564      0.11343      0.66047 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS
BYSTRYKH_HEMATOPOIESIS_STEM_...2         SET     124     -0.15362    -0.013657     0.076657      0.97745 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_TRANS
BYSTRYKH_HEMATOPOIESIS_STEM_...3         SET       6    -0.058332   -0.0011451      0.34407      0.56731 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_FGF3
BYSTRYKH_HEMATOPOIESIS_STEM_...4         SET       7    -0.063852   -0.0013539      0.32867      0.57702 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_FLI1
BYSTRYKH_HEMATOPOIESIS_STEM_...5         SET       6      -1.4487    -0.028439      0.34665      0.99999 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_IL3RA
BYSTRYKH_HEMATOPOIESIS_STEM_...6         SET     117     -0.17328    -0.014968     0.081631       0.9831 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS
BYSTRYKH_HEMATOPOIESIS_STEM_...7         SET     625     0.044588    0.0087541     0.035705      0.10588 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS
BYSTRYKH_HEMATOPOIESIS_STEM_...8         SET       7      0.15788    0.0033475      0.31648      0.30894 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_RUNX1
BYSTRYKH_HEMATOPOIESIS_STEM_...9         SET      21      0.20928    0.0076823      0.18457      0.12844 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS
BYSTRYKH_SCP2_QTL                        SET       4      -1.0804    -0.017319      0.38289      0.99761 BYSTRYKH_SCP2_QTL
CADWELL_ATG16L1_TARGETS_DN               SET      58     -0.33395    -0.020349      0.12159      0.99699 CADWELL_ATG16L1_TARGETS_DN
CADWELL_ATG16L1_TARGETS_UP               SET      82     0.068743    0.0049767      0.10552      0.25739 CADWELL_ATG16L1_TARGETS_UP
CAFFAREL_RESPONSE_TO_THC_24H...1         SET      12     -0.10693   -0.0029681      0.24191      0.67076 CAFFAREL_RESPONSE_TO_THC_24HR_3_DN
CAFFAREL_RESPONSE_TO_THC_24H...2         SET       7      0.23301    0.0049407      0.42211      0.29047 CAFFAREL_RESPONSE_TO_THC_24HR_3_UP
CAFFAREL_RESPONSE_TO_THC_24H...3         SET      46      0.15269    0.0082892      0.13106      0.12201 CAFFAREL_RESPONSE_TO_THC_24HR_5_DN
CAFFAREL_RESPONSE_TO_THC_24H...4         SET      23    -0.014793  -0.00056827        0.146      0.54035 CAFFAREL_RESPONSE_TO_THC_24HR_5_UP
CAFFAREL_RESPONSE_TO_THC_8HR...1         SET       7      0.28633    0.0060712      0.32127       0.1864 CAFFAREL_RESPONSE_TO_THC_8HR_3_DN
CAFFAREL_RESPONSE_TO_THC_8HR...2         SET       4     0.029109   0.00046661      0.44078      0.47367 CAFFAREL_RESPONSE_TO_THC_8HR_3_UP
CAFFAREL_RESPONSE_TO_THC_8HR...3         SET      10     -0.03947   -0.0010002      0.26516      0.55916 CAFFAREL_RESPONSE_TO_THC_8HR_5_DN
CAFFAREL_RESPONSE_TO_THC_8HR...4         SET      11     0.040769    0.0010835      0.23297      0.43054 CAFFAREL_RESPONSE_TO_THC_8HR_5_UP
CAFFAREL_RESPONSE_TO_THC_DN              SET      26    -0.016708  -0.00068235      0.16774      0.53967 CAFFAREL_RESPONSE_TO_THC_DN
CAFFAREL_RESPONSE_TO_THC_UP              SET      25     0.079944    0.0032016      0.15318      0.30088 CAFFAREL_RESPONSE_TO_THC_UP
CAIRO_HEPATOBLASTOMA_CLASSES...1         SET     184     0.076288    0.0082458     0.066147       0.1244 CAIRO_HEPATOBLASTOMA_CLASSES_DN
CAIRO_HEPATOBLASTOMA_CLASSES...2         SET     513    -0.020959   -0.0037421      0.03813      0.70873 CAIRO_HEPATOBLASTOMA_CLASSES_UP
CAIRO_HEPATOBLASTOMA_DN                  SET     221    -0.058122   -0.0068767     0.060283      0.83251 CAIRO_HEPATOBLASTOMA_DN
CAIRO_HEPATOBLASTOMA_POOR_SU...          SET      13    -0.047642   -0.0013764      0.19005      0.59897 CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL
CAIRO_HEPATOBLASTOMA_UP                  SET     184     0.052187    0.0056408     0.066341      0.21575 CAIRO_HEPATOBLASTOMA_UP
CAIRO_LIVER_DEVELOPMENT_DN               SET     182    0.0078131   0.00083995     0.066554      0.45327 CAIRO_LIVER_DEVELOPMENT_DN
CAIRO_LIVER_DEVELOPMENT_UP               SET     125     0.074547    0.0066541     0.080728       0.1779 CAIRO_LIVER_DEVELOPMENT_UP
CAIRO_PML_TARGETS_BOUND_BY_M...1         SET       9     0.030862   0.00074194      0.29572      0.45844 CAIRO_PML_TARGETS_BOUND_BY_MYC_DN
CAIRO_PML_TARGETS_BOUND_BY_M...2         SET      17      0.09126    0.0030146       0.2392      0.35141 CAIRO_PML_TARGETS_BOUND_BY_MYC_UP
CALVET_IRINOTECAN_SENSITIVE_...1         SET       4     -0.20712   -0.0033201      0.43889      0.68151 CALVET_IRINOTECAN_SENSITIVE_VS_RESISTANT_UP
CALVET_IRINOTECAN_SENSITIVE_...2         SET       3      0.17795    0.0024704       0.5751       0.3785 CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_DN
CALVET_IRINOTECAN_SENSITIVE_...3         SET       3     0.032628   0.00045296      0.47257      0.47248 CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_UP
CAMPS_COLON_CANCER_COPY_NUMB...1         SET      30      -0.2253   -0.0098823       0.1807      0.89376 CAMPS_COLON_CANCER_COPY_NUMBER_DN
CAMPS_COLON_CANCER_COPY_NUMB...2         SET      50     0.033274     0.001883      0.14196      0.40734 CAMPS_COLON_CANCER_COPY_NUMBER_UP
CARDOSO_RESPONSE_TO_GAMMA_RA...          SET      10      0.33077    0.0083819      0.32754      0.15629 CARDOSO_RESPONSE_TO_GAMMA_RADIATION_AND_3AB
CARD_MIR302A_TARGETS                     SET      68      0.10359    0.0068322      0.11383      0.18141 CARD_MIR302A_TARGETS
CARRILLOREIXACH_HEPATOBLASTO...1         SET     865    -0.052695    -0.012073      0.03126      0.95406 CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_DN
CARRILLOREIXACH_HEPATOBLASTO...2         SET      17     -0.13677    -0.004518      0.18708      0.76763 CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_HYPERMETHYLATED_AND_DN
CARRILLOREIXACH_HEPATOBLASTO...3         SET     151     -0.12097    -0.011858       0.0759       0.9445 CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_HYPOMETHYLATED_AND_UP
CARRILLOREIXACH_HEPATOBLASTO...4         SET     688    -0.059149    -0.012158     0.034576      0.95642 CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_UP
CARRILLOREIXACH_MRS3_VS_LOWE...1         SET     143      0.11991     0.011441     0.080863     0.069066 CARRILLOREIXACH_MRS3_VS_LOWER_RISK_HEPATOBLASTOMA_DN
CARRILLOREIXACH_MRS3_VS_LOWE...2         SET      31       0.1081    0.0048197      0.15278      0.23962 CARRILLOREIXACH_MRS3_VS_LOWER_RISK_HEPATOBLASTOMA_UP
CASORELLI_ACUTE_PROMYELOCYTI...1         SET     552      0.07402     0.013691     0.038209      0.02637 CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN
CASORELLI_ACUTE_PROMYELOCYTI...2         SET     129     -0.08152    -0.007391     0.079916      0.84614 CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP
CASORELLI_APL_SECONDARY_VS_D...          SET      31      0.22245     0.009918      0.16297     0.086149 CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP
CASTELLANO_HRAS_AND_NRAS_TAR...1         SET       5     -0.30184   -0.0054094      0.31517      0.83088 CASTELLANO_HRAS_AND_NRAS_TARGETS_DN
CASTELLANO_HRAS_AND_NRAS_TAR...2         SET       4        1.387     0.022234       0.5365    0.0048689 CASTELLANO_HRAS_AND_NRAS_TARGETS_UP
CASTELLANO_HRAS_TARGETS_DN               SET       3      0.89521     0.012428       0.6645     0.088972 CASTELLANO_HRAS_TARGETS_DN
CASTELLANO_HRAS_TARGETS_UP               SET       3     -0.14029   -0.0019476      0.74675      0.57451 CASTELLANO_HRAS_TARGETS_UP
CASTELLANO_NRAS_TARGETS_DN               SET      11      0.65702     0.017461      0.32091     0.020322 CASTELLANO_NRAS_TARGETS_DN
CASTELLANO_NRAS_TARGETS_UP               SET      56    -0.010571  -0.00063299      0.11323      0.53719 CASTELLANO_NRAS_TARGETS_UP
CAVARD_LIVER_CANCER_MALIGNAN...          SET      22      0.24583    0.0092364      0.17748     0.083015 CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN
CEBALLOS_TARGETS_OF_TP53_AND...1         SET      28     -0.13647   -0.0057833      0.15898      0.80466 CEBALLOS_TARGETS_OF_TP53_AND_MYC_DN
CEBALLOS_TARGETS_OF_TP53_AND...2         SET      13    -0.081737   -0.0023613      0.26786      0.61987 CEBALLOS_TARGETS_OF_TP53_AND_MYC_UP
CERIBELLI_GENES_INACTIVE_AND...          SET      26    -0.049731    -0.002031      0.16708      0.61701 CERIBELLI_GENES_INACTIVE_AND_BOUND_BY_NFY
CERIBELLI_PROMOTERS_INACTIVE...          SET      21     -0.08907   -0.0032697      0.16425      0.70618 CERIBELLI_PROMOTERS_INACTIVE_AND_BOUND_BY_NFY
CERVERA_SDHB_TARGETS_1_DN                SET      26    -0.030442   -0.0012432      0.18271      0.56616 CERVERA_SDHB_TARGETS_1_DN
CERVERA_SDHB_TARGETS_1_UP                SET      97  -0.00010609  -8.3497e-06     0.092387      0.50046 CERVERA_SDHB_TARGETS_1_UP
CERVERA_SDHB_TARGETS_2                   SET     100     -0.31815    -0.025421      0.09163      0.99974 CERVERA_SDHB_TARGETS_2
CHANDRAN_METASTASIS_DN                   SET     263     0.041384    0.0053342     0.055583      0.22828 CHANDRAN_METASTASIS_DN
CHANDRAN_METASTASIS_TOP50_DN             SET      31     0.093536    0.0041704      0.15237      0.26965 CHANDRAN_METASTASIS_TOP50_DN
CHANDRAN_METASTASIS_TOP50_UP             SET      30     -0.34112    -0.014963      0.18745      0.96559 CHANDRAN_METASTASIS_TOP50_UP
CHANDRAN_METASTASIS_UP                   SET     163   -0.0079222   -0.0008065     0.067241      0.54689 CHANDRAN_METASTASIS_UP
CHANGOLKAR_H2AFY_TARGETS_DN              SET      36      0.15039    0.0072249      0.14277      0.14609 CHANGOLKAR_H2AFY_TARGETS_DN
CHANGOLKAR_H2AFY_TARGETS_UP              SET      42        -0.22    -0.011413      0.13886      0.94343 CHANGOLKAR_H2AFY_TARGETS_UP
CHANG_IMMORTALIZED_BY_HPV31_...1         SET      48     0.093932    0.0052086      0.12846      0.23233 CHANG_IMMORTALIZED_BY_HPV31_DN
CHANG_IMMORTALIZED_BY_HPV31_...2         SET      58      0.12683    0.0077281      0.11564      0.13639 CHANG_IMMORTALIZED_BY_HPV31_UP
CHANG_POU5F1_TARGETS_DN                  SET       6      0.31253    0.0061354      0.35618      0.19012 CHANG_POU5F1_TARGETS_DN
CHANG_POU5F1_TARGETS_UP                  SET      11      0.68884     0.018307      0.30773     0.012604 CHANG_POU5F1_TARGETS_UP
CHARAFE_BREAST_CANCER_BASAL_...1         SET      43     -0.18087   -0.0094943        0.148      0.88916 CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN
CHARAFE_BREAST_CANCER_BASAL_...2         SET     100     -0.26667    -0.021307     0.091939      0.99813 CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP
CHARAFE_BREAST_CANCER_LUMINA...1         SET     393     0.063514    0.0099648     0.047086     0.088695 CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN
CHARAFE_BREAST_CANCER_LUMINA...2         SET     299    -0.026499   -0.0036375     0.051573      0.69631 CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP
CHARAFE_BREAST_CANCER_LUMINA...3         SET     402     0.018208    0.0028883     0.046054      0.34629 CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN
CHARAFE_BREAST_CANCER_LUMINA...4         SET     343    -0.019066   -0.0027992     0.047928      0.65461 CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP
CHASSOT_SKIN_WOUND                       SET       3     -0.27653   -0.0038389      0.51275      0.70516 CHASSOT_SKIN_WOUND
CHAUHAN_RESPONSE_TO_METHOXYE...1         SET      78      -0.1192   -0.0084174      0.10286      0.87673 CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN
CHAUHAN_RESPONSE_TO_METHOXYE...2         SET      39      0.15171    0.0075848       0.1507      0.15706 CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP
CHEBOTAEV_GR_TARGETS_DN                  SET     105     0.037343    0.0030569     0.092219      0.34277 CHEBOTAEV_GR_TARGETS_DN
CHEBOTAEV_GR_TARGETS_UP                  SET      68    -0.065169   -0.0042983      0.11016      0.72293 CHEBOTAEV_GR_TARGETS_UP
CHEMELLO_SOLEUS_VS_EDL_MYOFI...1         SET       4     -0.87458    -0.014019      0.47107       0.9683 CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_DN
CHEMELLO_SOLEUS_VS_EDL_MYOFI...2         SET      15     -0.02584  -0.00080182      0.19816      0.55187 CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP
CHEMNITZ_RESPONSE_TO_PROSTAG...1         SET     323    -0.027836   -0.0039683     0.049659      0.71244 CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN
CHEMNITZ_RESPONSE_TO_PROSTAG...2         SET     120     0.066552    0.0058214     0.081874      0.20816 CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP
CHENG_IMPRINTED_BY_ESTRADIOL             SET      84       0.1686     0.012353     0.096148     0.039761 CHENG_IMPRINTED_BY_ESTRADIOL
CHENG_RESPONSE_TO_NICKEL_ACE...          SET      38     -0.16645   -0.0082151      0.13233      0.89577 CHENG_RESPONSE_TO_NICKEL_ACETATE
CHENG_TAF7L_TARGETS                      SET       4      0.18262    0.0029274      0.42881       0.3351 CHENG_TAF7L_TARGETS
CHEN_ETV5_TARGETS_SERTOLI                SET      19      0.24992     0.008727      0.20107      0.10695 CHEN_ETV5_TARGETS_SERTOLI
CHEN_ETV5_TARGETS_TESTIS                 SET      20     -0.23368   -0.0083716      0.17082      0.91433 CHEN_ETV5_TARGETS_TESTIS
CHEN_HOXA5_TARGETS_6HR_DN                SET       2      -1.0104    -0.011454      0.88848      0.87228 CHEN_HOXA5_TARGETS_6HR_DN
CHEN_HOXA5_TARGETS_6HR_UP                SET       6      -1.3877    -0.027243      0.44335      0.99912 CHEN_HOXA5_TARGETS_6HR_UP
CHEN_HOXA5_TARGETS_9HR_DN                SET      30     0.045116    0.0019789        0.159      0.38831 CHEN_HOXA5_TARGETS_9HR_DN
CHEN_HOXA5_TARGETS_9HR_UP                SET     196    -0.044356   -0.0049463     0.062166      0.76223 CHEN_HOXA5_TARGETS_9HR_UP
CHEN_LIVER_METABOLISM_QTL_CIS            SET      84     0.060029    0.0043982      0.10545      0.28459 CHEN_LIVER_METABOLISM_QTL_CIS
CHEN_LUNG_CANCER_SURVIVAL                SET      19      0.16707    0.0058339      0.20134      0.20334 CHEN_LUNG_CANCER_SURVIVAL
CHEN_LVAD_SUPPORT_OF_FAILING...1         SET      36    -0.015694  -0.00075394      0.15687      0.53984 CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN
CHEN_LVAD_SUPPORT_OF_FAILING...2         SET      82    -0.042977   -0.0031114      0.10032      0.66581 CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP
CHEN_METABOLIC_SYNDROM_NETWO...          SET     995    0.0045541    0.0011141     0.028086       0.4356 CHEN_METABOLIC_SYNDROM_NETWORK
CHEN_NEUROBLASTOMA_COPY_NUMB...          SET      47     -0.10146   -0.0055675      0.14824      0.75314 CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS
CHEN_PDGF_TARGETS                        SET      17     -0.15265   -0.0050423      0.21698      0.75913 CHEN_PDGF_TARGETS
CHEOK_RESPONSE_TO_HD_MTX_DN              SET      19     0.031725    0.0011078      0.18388      0.43151 CHEOK_RESPONSE_TO_HD_MTX_DN
