ensg	symbol	8_pcw	9_pcw	12_pcw	13_pcw	16_pcw	17_pcw	19_pcw	21_pcw	24_pcw	26_pcw	37_pcw	4_mos	10_mos	1_yrs	2_yrs	3_yrs	4_yrs	8_yrs	11_yrs	13_yrs	15_yrs	18_yrs	19_yrs	21_yrs	23_yrs	30_yrs	36_yrs	37_yrs	40_yrs
ENSG00000225325	RP11-479J7.1	0	0	0.00171803047744055	0.00191788167200338	0	0.00425528707243196	0.0171478258641259	0.0164584334997817	0.0107667874007345	0.0415490269803317	0	0	0	0	0.0176718764018272	0.0103170601296938	0	0.0329973224698327	0.0060230598497197	0	0	0.011270744462066	0.00673760460719777	0	0.00742433593737508	0.00784947463891795	0	0	0
ENSG00000225407	CTD-2384B11.2	0.902703332623166	0.65190240911222	0.576001552484951	0.427235749033082	0.474099030446843	0.369702363095903	0.187439342989598	0.301204988684164	0.155510721811184	0.07584921192736	0.196100491665146	0.0473616752235992	0.0367286224591535	0.0180303293224155	0	0.00788853115724322	0	0.0618728054661634	0	0	0.0162417430692532	0	0.0184735092446515	0.0118626369917027	0.0101425078598524	0.00458788830861473	0.00122443164140378	0.00880885775021588	0.0269407259612559
ENSG00000225719	NMNAT1P2	0	0	0	0.00662267374914619	0.00193297767765313	0.00466019934398477	0	0	0	0	0	0	0	0.00449305944156049	0	0	0	0.018918584388863	0	0.00437425409208331	0	0	0	0	0	0	0	0	0.017124463012421
ENSG00000225755	RP11-267N12.2	0.233773754143926	0.149556811425962	0.223452431011531	0.189551953826384	0.164776212902771	0.159052080169582	0.0951162797094049	0.234496260987396	0.188777514378602	0.104366708164438	0.103379219672031	0.199417788608651	0.14110511052719	0.231215130779978	0.0376054644090995	0.0986766996439227	0.0466375252955898	0.113909732432605	0.177761238730843	0.155983127290639	0.29973498708192	0.0352549791604733	0.124225596980017	0.184915850679549	0.143016879648923	0.0749674171524687	0.0813738315251171	0.18326898750775	0.178813613954042
ENSG00000227537	RP11-215C7.3	0	0	0.0040089445961922	0	0	0	0.0418321082217307	0	0	0	0.00993289969144256	0	0	0.0380091202190707	0	0	0	0	0	0	0	0	0	0	0	0	0.0092917084873483	0	0
ENSG00000227907	RP11-102C16.3	0	0	0	0.0051224370704683	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060538091275723	0.0130084033758852	0	0	0	0	0.00394848189035763	0	0	0.0105854407176598	0.0222725546415309	0
ENSG00000228219	NPM1P30	0.0232484016147813	0.00523566151566305	0.0113292073032179	0.00387857996281003	0.0435451746855961	0.0358986602954284	0.0686493329744674	0.0265357964760237	0.0108964930471412	0.163500101456709	0.227227337627199	0.122386922625532	0.0528813741411582	0.0464450711365658	0.251515407060872	0.163316180235491	0.028182982743671	0.0325526577199084	0.0401139853354784	0.273931510693382	0	0.0278677824886882	0.0193514268756734	0.0208563635367101	0.109481538325503	0.0110548381480883	0.0465580100521548	0.087933407282872	0.0481733376075571
ENSG00000228289	RP4-640E24.1	0.0101915356455406	0.0118075800683867	0	0.0266605897959468	0.00717309840025863	0.0188905617878554	0.0158352538579632	0	0	0	0.00945342887941237	0	0	0.022401252417525	0	0	0	0.00727302264063246	0	0	0	0.0154501603872485	0	0	0.0310414463091187	0	0.0137898921735732	0	0.0277500437512899
ENSG00000229588	RP11-479J7.2	0.333646988665561	0.421378782440462	0.502202085283435	0.416912817811351	0.66976337346249	0.727932761698707	0.709247908354642	0.829983418829631	0.931501257273207	0.312798040716255	0.625013921882625	0.573499622880925	0.496709976369365	0.650456892481597	0.200895525862417	0.404147462485791	0.782305367152101	0.81697612239995	0.622465959687376	0.6636283889039	0.739872787797192	0.358906689418351	0.763085621954417	0.246952079913125	0.338039099931157	0.72552930360985	0.771007779169945	0.858371052058861	0.663277460101815
ENSG00000230175	RP11-466F5.3	4.17968190479511	4.10140333334765	4.37548784884253	4.43443175160132	3.94305720083739	3.99056610260765	4.63553777829877	3.20765678019147	4.14319840231884	3.050468328545	4.08725209212162	3.09716058745303	3.11362047037316	2.3834622098967	3.37655198289913	2.74378242286289	3.93521070815647	2.84042832543642	2.39424957760951	2.115496485778	2.27365822104789	3.1910465967266	2.22289476107292	0.423563307923049	1.50948442824054	2.21068915804278	2.3885371123888	2.00657942108966	3.75678705930929
ENSG00000230231	FMO7P	0	0	0.00178211351639472	0.00553631907024477	0.00698665628021729	0	0.00228024300049073	0	0	0	0	0	0	0.0145412205602616	0	0.00352023485160081	0	0.0242965510857851	0.0140860639925883	0	0	0	0.00644123831899924	0	0	0.00902362222042135	0	0.00685826888810254	0
ENSG00000230659	RP11-466F5.9	0.143922425396575	0.142742577556717	0.186244913129882	0.207277615096783	0.403673498015512	0.165714029529053	0.23579658367818	0.291631413648231	0.0631461580005897	0.0437239858732193	0.054304786346483	0.119528463399964	0.0814657031016479	0.0186161668134145	0.116714778354736	0.05425725296931	0.314570656194063	0.0575397372283297	0.0386720962947165	0.185178856310342	0.392793454494317	0.0574905979913885	0.0473741303081988	0.0388327219681665	0.151240831227313	0.0141261052118539	0.053066100798618	0.0549309935960003	0.0725923293859428
ENSG00000230748	RP11-541H12.1	0	0	0.00301685521337309	0.00246965808837256	0	0	0	0	0	0	0	0	0.00992022762968199	0.0116447159276511	0	0.0134938926450217	0	0.0344206663725921	0.012334160054018	0	0	0	0	0	0	0	0	0	0
ENSG00000230898	RP11-9L18.3	0.0134301597613406	0.0267309284187894	0.016400861597247	0.0228286327491487	0.0312686330380972	0.0577715255261834	0.0747641060753822	0.0179015643544402	0.00814718715125259	0.113895454686724	0.0010782535648675	0.0155856499411663	0.0131827828675768	0.0209933826000328	0.0894405896902872	0.0706030714465209	0	0.0276886814703298	0.011291041256128	0.0129061528542061	0	0.014610061581883	0.0203153846043923	0.0109488728816087	0.0274432468934626	0.0349446114240525	0.0504017245072812	0.0232153547062334	0.0664826670402452
ENSG00000231422	RP11-80K21.3	0.00870788544806511	0	0.0011988798709766	0.00146924955975685	0	0	0	0	0	0	0	0	0	0	0	0.00218077103220928	0	0.0744668364378044	0	0.00507741981789923	0	0	0.00628419556441543	0	0	0	0.00550240291209437	0	0
ENSG00000232223	CNN2P10	0	0	0	0.00159088773752988	0	0	0	0	0	0	0	0	0	0.00531825544306593	0	0	0	0.044963610939194	0.00249076405052947	0	0	0	0	0	0	0	0	0	0
ENSG00000232341	RPL4P2	0.463611060945412	0.189273140469445	0.328438111023518	0.354534372248147	0.436167311709156	0.319561646758766	0.365892241698857	0.436901772747936	0.16782673797914	0.0574992521441244	0.145191633156572	0.123332524958659	0.122041351364482	0.0471661689207423	0.0463702699003763	0.106529632046677	0.227439916505134	0.120011496601969	0.102587879207635	0.0325664056515828	0.199876567055913	0.1084575110804	0.0471405302875206	0.0422608683413185	0.0905354095453388	0.0743417828455098	0.0473643291910088	0.0477568437845717	0.095081115510252
ENSG00000232995	RP11-267N12.3	1.16323421159838	1.20211834798661	0.771965779354589	0.577242443378747	0.730098301031107	0.482964168708707	0.313542732440537	0.660580225507094	0.951337176013366	2.28676097728341	1.11864200515102	2.59902308671605	2.15498972463548	2.70256137500992	1.52813693619185	3.04631886509695	1.48815700329437	2.30568592060545	2.95219727309309	2.75621441619851	2.5287901305381	3.08490445093653	2.25415727772871	2.95573401881631	2.86240950016813	2.21529599741163	2.40881152347662	2.45005231838864	2.73171487091472
ENSG00000234142	RP11-276E17.2	0	0	0.000778033646086158	0.00442149921464602	0.00902781502191549	0	0.00249840714030623	0	0.000316925457015472	0	0	0.00505611137015735	0	0.00409792482629798	0	0.00339446439128983	0.00290135167818883	0.0136964031873237	0	0	0	0	0.00049340181722584	0.0268617085513326	0	0.00598506712812111	0	0.00321545500065287	0
ENSG00000236206	RP11-306I1.2	0.101239692636736	0.0332312380314501	0.0283027960170471	0.0366312456512629	0.0490891344244159	0.167152521596149	0.0263352116206977	0.0380130241069795	0.035703916860356	0.12034426075984	0.0425436338716869	0.00700207907265088	0	0.0276512700548683	0.00118508467507311	0.0706606776907876	0.050130928138729	0.068536637594371	0.05206777843457	0.031908337903834	0.0433480934925899	0.0253658856346091	0.0579442655343427	0.0337911143285793	0.0430967719938963	0.0136302681824687	0.011915179979082	0.0158069027990671	0.0146660200139302
ENSG00000236364	RP11-525G13.2	0.0149173908226687	0.299406843595329	0.042135411506105	0.0626161098395593	0.26380034142083	0.299572381266083	0.194596008003642	0.19779714874606	0.0424749481470561	0	0.171346048828071	0.0970223984098574	0.153385028645511	0.14113116371757	0.0748249108797979	0.143659205054083	0.0925587450988868	0.108666154527344	0.0508388727179735	0.294780614148991	0.0474853198259234	0.133944636603072	0.14071000319496	0.105181186912517	0.182083438118272	0.0604818424030675	0.322897604746778	0.364034988989638	0.0675237691868438
ENSG00000237463	RP11-280O1.2	0.00375593381080173	0.00441107155135509	0.00632321330149031	0.0130509899736313	0.0163169199128961	0.0150328730614616	0.0168887632362467	0.00940011672235195	0.011985509200742	0.0213116652774263	0.0280820035772414	0.0374591664926381	0.0408120168551262	0.024791531003841	0.00231226230448971	0.014675570551424	0.0180744866726446	0.0204308010074099	0.00864187544451894	0.00738584534788384	0.0112958543842303	0.00743759813920036	0.00131209596515568	0.00379687486259495	0.0071820914223818	0.00799848738172988	0.0102727647738441	0.00637416778206514	0.00474159861030391
ENSG00000237756	RP11-77M5.1	0.00683587081928469	0	0.0028840900717193	0.00498435783631586	0.0115234470132084	0.00913678361617746	0.0198675595903509	0	0	0.141672217610341	0.0104408391180614	0	0	0.0188207398574674	0.0494094869405801	0.0615394814796109	0	0.0160614846538272	0	0.0219758165249663	0	0.0247267191824235	0.0179118001879358	0	0.0459013229032037	0	0.0285837320022945	0.0108075081962818	0.0311014919925344
ENSG00000237783	RP11-306I1.1	0	0	0.00294776048709691	0.00698212414438834	0.00144075661133995	0	0.0200269562401239	0	0	0	0	0.00315130473255423	0	0.00450326733678594	0.0125251923348598	0	0	0.00634631371249307	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238022	RP11-38C18.3	0	0	0	0.00250354725295005	0.0023681796884668	0	0.0116805544966337	0.00392992437098365	0.0159063077449321	0	0	0	0	0.00508585732479048	0	0.00807584125957132	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238325	snoU13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215286706862821	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238515	snoU13	0	0	0	0	0	0	0	0	0	0	0	0.0184829519601998	0	0	0	0	0	0	0.0308899418775202	0	0	0	0	0	0	0	0	0	0
ENSG00000238961	SNORA47	1.84824172417063	0.703824517148515	0.97391049011345	1.3238122133394	1.09632521291893	1.2636073323081	2.52096190117731	0.976880352706501	0.534624890024891	2.1591869829294	0.427833847513222	0.600223691946659	0.586168529777524	0.224265853608948	2.25324825877487	1.26175603470205	1.3434081894474	0.180782007763976	0.169784724448894	0.302313231941153	0.228008932964997	1.77832758489664	0.277740477075966	0.179386669210817	1.30782974476935	0.212584221876742	0.437788976505071	0.35211135300428	1.01783846759268
ENSG00000239887	C1orf226	1.91384159536546	2.45962679079744	0.786113345499765	0.999980984430384	1.36861577180139	1.67948064623675	1.24517554552898	1.34574786637949	1.10506418939688	1.32662988518292	1.49328563467253	1.04534605334848	1.30134538447184	0.978185792495039	0.805357957324668	1.19724735719297	0.810282122103003	0.734077774021587	0.613539861278623	1.15439465214184	0.932949299133879	0.800279329305848	1.10681914729127	0.917002039548529	1.10755122255862	1.12182215751812	1.10457317999223	1.27978356469227	0.557386915070869
ENSG00000244019	RPS2P24	0.0652111136315015	0.0104228427642681	0.0219753970310656	0.0251525089734888	0.0601565429063586	0.0626081856339042	0.0661954696512384	0.152352917743044	0.00518525817052462	0.048212997725094	0.0291017243365874	0.0237789050767508	0.0197197181944824	0.012734605748979	0	0.00578555972701129	0.0626227373804076	0.0185421819347683	0.00563274711259405	0.0135262381326969	0.0475918608633597	0.0109377858703283	0	0.00848964239705225	0	0	0	0.00418215214644732	0
ENSG00000244363	RPL7P23	0.807867145138332	0.349824381878947	0.567719478933612	0.530297012824556	0.614311655216614	0.492585667048259	0.64746865728187	0.579650806552852	0.316134485416939	0.277429588459569	0.28641499941184	0.245159402478175	0.275001626312666	0.11894901248916	0.153276094977256	0.204455469270198	0.607962871615648	0.29068934857452	0.187897244578705	0.13463721430814	0.599231932590212	0.200613513153166	0.156768401077985	0.182669172840734	0.207820462707603	0.101288593185829	0.182746942457557	0.117546626266253	0.442763861041524
ENSG00000245556	CTD-2037K23.2	1.7233573458852	1.64532827645524	1.92368207945014	1.63997338312889	1.64993971267665	1.78042740217679	1.84945953307052	1.7947045131085	1.61898401700398	1.98654736327149	1.9282590686503	2.0155849591354	1.37984785128198	1.52430927409333	1.90220690506298	2.14893097466772	2.65937530682178	2.46449392833742	1.65368488144043	1.99242876860857	1.71322941076916	2.03994485870528	1.68473443824993	1.46467553045626	1.80775822019529	1.8267441253229	1.59881599277388	1.72255124339774	2.17665672318023
ENSG00000249372	ATP6V1G1P6	0	0.011144831668943	0.00344454181910397	0.00295826962904935	0.0250424996357184	0.0105544683903526	0	0	0	0	0	0	0	0.0194153101610124	0.00941002274033876	0.0146904584558735	0	0.0351350748590538	0	0.0405128741289725	0	0	0.0330211271571906	0	0	0	0.0127592644248331	0.00552225107887081	0
ENSG00000250615	CTC-564N23.2	2.21179354213284	2.67970338553044	2.43190865432884	2.3215497623018	2.78229425560967	2.77074954033806	2.44946243215266	2.64021002480771	3.05886627816162	2.93675793254476	3.46714461572987	2.70368605592706	1.36177495883915	2.28218301226051	2.96238181561815	3.24947249532234	2.46710388956894	2.65458257308059	2.67949016277709	3.12831543251305	3.07617364462232	3.29318658334222	3.59681436245046	2.63173238867068	3.29126327443615	3.56825537217619	2.84406598835348	3.48753483424249	2.26022639959694
ENSG00000250802	ZBED3-AS1	0.422778058265889	0.624783727357373	0.343471473618232	0.327487165906768	0.311880892879949	0.455467800500038	0.331833352820094	0.389834730933478	0.251502717093487	0.491136982679437	0.888232301342831	0.321139518894593	0.196239416700744	0.308112456264452	0.368653980010853	0.44116499483491	0.282927273055186	0.314477468581771	0.267877157435922	0.295792574082807	0.270481432522164	0.526710016861734	0.335024219524703	0.226540753431125	0.433291187208151	0.277652056576627	0.352637682801055	0.368102960941377	0.250905902283393
ENSG00000251400	ALDH7A1P1	5.50108996575982	4.90561929601955	3.62350682363674	3.81076250632791	3.69948878280569	3.87766767866651	3.2076630502292	3.92475095710841	3.73594465946383	5.06851348563017	4.77693451946485	4.53115746444249	3.87130891712012	3.82051038668375	4.46710949626803	5.09883979776377	3.96140057223	4.16407611267326	4.12528558493919	4.98224555940575	4.17729545812648	5.35096090941384	4.21119241945721	4.28192230419929	5.50473413130714	3.77219538167875	4.08677810412683	4.31095355222343	4.17019633010336
ENSG00000251566	HMGB1P35	0.0701665348955432	0.17071447166539	0.0724409963982733	0.0513805457362433	0.119816950761478	0.270557933657308	0.204852465183879	0.235780559359198	0.0427858283384506	0.472839109512461	0.412770211458636	0.132934843671337	0.188779656380501	0.133083396368013	0.221592513415756	0.239251320310852	0.132417577681976	0.0661446532020422	0.129626828411316	0.171788980593707	0.070034067596318	0.206605757311349	0.108654048279805	0.0418838769573581	0.266683520615683	0.123292713023397	0.144438055170673	0.311912651811041	0.0805148493355616
ENSG00000251605	CTD-2037K23.1	0	0	0	0.00367419480177692	0	0	0	0	0	0	0	0	0	0.0125917659602994	0	0	0	0.0200543667898267	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252049	SNORA40	0	0	0	0.00754505929859352	0.00706906806720129	0	0	0	0	0	0	0.0351345245770651	0	0.0205890280861497	0	0	0	0.0384188562561587	0	0.057584581087283	0	0	0.0388243719811717	0.0439344840791876	0.0157465221092823	0	0.0501848147655386	0.0468417070917219	0.0099881696045422
ENSG00000252684	RNU6ATAC36P	0	0.024247801688283	0	0	0	0.0481470888907766	0	0	0.0413907495838606	0	0	0.0241111278446014	0	0.0273204736173658	0	0.051159259940769	0	0	0.0902541940393913	0.0364516484553644	0	0	0.0115613916838269	0	0	0	0.0678403967245076	0.0596616374515827	0.0787419939473073
ENSG00000253558	CTD-2179L22.1	0.0076119041406785	0.0289066668891024	0.0118424306178362	0.0102111623695159	0.0121033111663579	0.0300201041157624	0.0403072206508575	0.0144732389005265	0.0057983605919674	0.0678037865429297	0.00486568527995099	0.00868202404344377	0.0325571519766733	0.0247679795867896	0.0659226976821394	0.0506013663402365	0	0.0363730435638035	0.0177645363748534	0.0293953184831872	0.0166867715776268	0.0513291600501122	0.0116309088431987	0.0193229127982652	0.0551738572753804	0.0244425698797397	0.0501528194743202	0.0183008009332837	0.0108409091756945
ENSG00000253572	RP11-107N7.1	0	0	0	0.00221110258626311	0.00447222168820058	0	0	0	0.00187560708600477	0	0	0.00321865564808308	0	0.00548653820146188	0	0	0	0.0133925493772208	0	0.00747395447326044	0	0.013834899189359	0.00283878770142499	0.00571685384339545	0.0476794676020051	0.0277909691038332	0.00849864503962115	0.0177861598789305	0.00509235546147613
ENSG00000254706	RP11-565P22.6	1.79932753094628	2.52927861913491	1.40685619678537	1.45456724806728	1.88817539444036	1.87503015200029	1.37481603114354	1.98524514804992	1.53854463522739	1.08390080037203	1.83869250973965	1.81298245724735	2.12516133084014	2.77962449499874	0.467004491502907	0.913133688234929	0.843272401817209	1.78297453436984	1.698337717732	2.00429359306479	2.35226520583296	0.690349903526963	2.82869286917555	2.67203633724233	1.94960494126865	2.92149687894855	2.67210888623784	2.22122756453772	1.40643780876712
