# MEAN_SAMPLE_SIZE = 27990
# TOTAL_GENES = 15763
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_HEMATOPOIETIC_STEM_CELL...2         SET      17     -0.45693    -0.014998      0.20325      0.98771 GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS
GOBP_HEMATOPOIETIC_STEM_CELL...3         SET       8     -0.22752   -0.0051245      0.31038      0.76823 GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION
GOBP_HEMATOPOIETIC_STEM_CELL...4         SET       4     -0.39151   -0.0062361      0.39617      0.83848 GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION_TO_BONE_MARROW
GOBP_HEMATOPOIETIC_STEM_CELL...5         SET      27      0.14634    0.0060514      0.17328       0.1992 GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION
GOBP_HEME_TRANSPORT                      SET       9      0.19021    0.0045438      0.30514      0.26653 GOBP_HEME_TRANSPORT
GOBP_HEMIDESMOSOME_ASSEMBLY              SET       5      0.01204   0.00021441      0.40434      0.48812 GOBP_HEMIDESMOSOME_ASSEMBLY
GOBP_HEMOGLOBIN_BIOSYNTHETIC...          SET      12    -0.049049   -0.0013528      0.21975      0.58831 GOBP_HEMOGLOBIN_BIOSYNTHETIC_PROCESS
GOBP_HEMOGLOBIN_METABOLIC_PR...          SET      15   -0.0042826  -0.00013205      0.20575       0.5083 GOBP_HEMOGLOBIN_METABOLIC_PROCESS
GOBP_HEMOPOIESIS                         SET     735     0.043493    0.0091704     0.033928     0.099943 GOBP_HEMOPOIESIS
GOBP_HEMOSTASIS                          SET     189     0.029869    0.0032511     0.066375      0.32636 GOBP_HEMOSTASIS
GOBP_HEPARAN_SULFATE_PROTEOG...1         SET      30    -0.094105   -0.0041016      0.16476      0.71605 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS
GOBP_HEPARAN_SULFATE_PROTEOG...2         SET      11     0.065271    0.0017237      0.27666      0.40675 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_ENZYMATIC_MODIFICATION
GOBP_HEPARAN_SULFATE_PROTEOG...3         SET       8     -0.21899   -0.0049324      0.29574      0.77049 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_POLYSACCHARIDE_CHAIN_BIOSYNTHETIC_PROCESS
GOBP_HEPARAN_SULFATE_PROTEOG...4         SET       6     -0.25308   -0.0049368      0.33325       0.7762 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_CATABOLIC_PROCESS
GOBP_HEPARAN_SULFATE_PROTEOG...5         SET      14      0.10683    0.0031823        0.251       0.3352 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS
GOBP_HEPARIN_BIOSYNTHETIC_PR...          SET      11     -0.24048   -0.0063507      0.26432      0.81854 GOBP_HEPARIN_BIOSYNTHETIC_PROCESS
GOBP_HEPARIN_METABOLIC_PROCE...          SET      15      -0.0456    -0.001406      0.22744      0.57945 GOBP_HEPARIN_METABOLIC_PROCESS
GOBP_HEPATICOBILIARY_SYSTEM_...          SET     118    -0.059101   -0.0050944     0.077773      0.77634 GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT
GOBP_HEPATIC_STELLATE_CELL_A...          SET       9       -0.332   -0.0079311      0.35216      0.82709 GOBP_HEPATIC_STELLATE_CELL_ACTIVATION
GOBP_HEPATOCYTE_APOPTOTIC_PR...          SET      16     -0.41149    -0.013104      0.21845      0.97018 GOBP_HEPATOCYTE_APOPTOTIC_PROCESS
GOBP_HEPATOCYTE_DIFFERENTIAT...          SET      11       0.1691    0.0044656      0.28673      0.27769 GOBP_HEPATOCYTE_DIFFERENTIATION
GOBP_HEPATOCYTE_GROWTH_FACTO...          SET      12     0.060072    0.0016569       0.2631       0.4097 GOBP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_HEPOXILIN_METABOLIC_PRO...          SET       7    0.0077288   0.00016284      0.34864      0.49116 GOBP_HEPOXILIN_METABOLIC_PROCESS
GOBP_HETEROCHROMATIN_ORGANIZ...          SET      82      0.22868     0.016451      0.10056     0.011489 GOBP_HETEROCHROMATIN_ORGANIZATION
GOBP_HETEROCYCLE_CATABOLIC_P...          SET     385    -0.049241   -0.0076012     0.045114      0.86246 GOBP_HETEROCYCLE_CATABOLIC_PROCESS
GOBP_HETEROPHILIC_CELL_CELL_...          SET      39       0.1592    0.0079094      0.15948      0.15908 GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES
GOBP_HETEROTYPIC_CELL_CELL_A...          SET      52      0.14394    0.0082536      0.13975      0.15153 GOBP_HETEROTYPIC_CELL_CELL_ADHESION
GOBP_HEXOSE_CATABOLIC_PROCESS            SET      32    -0.023359   -0.0010514      0.15008      0.56184 GOBP_HEXOSE_CATABOLIC_PROCESS
GOBP_HEXOSE_PHOSPHATE_TRANSP...          SET       6     -0.17298   -0.0033742      0.30143      0.71696 GOBP_HEXOSE_PHOSPHATE_TRANSPORT
GOBP_HIGH_DENSITY_LIPOPROTEI...1         SET       9     -0.14627   -0.0034943      0.35801      0.65857 GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY
GOBP_HIGH_DENSITY_LIPOPROTEI...2         SET       8     -0.47886    -0.010785      0.27167      0.96101 GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE
GOBP_HIGH_DENSITY_LIPOPROTEI...3         SET      14     -0.24871   -0.0074089      0.27377      0.81817 GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING
GOBP_HINDBRAIN_DEVELOPMENT               SET     124     0.048208     0.004259     0.081733      0.27766 GOBP_HINDBRAIN_DEVELOPMENT
GOBP_HINDBRAIN_MORPHOGENESIS             SET      36     0.038156    0.0018214       0.1553      0.40296 GOBP_HINDBRAIN_MORPHOGENESIS
GOBP_HINDBRAIN_RADIAL_GLIA_G...          SET       7     -0.13383   -0.0028197      0.40589      0.62919 GOBP_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION
GOBP_HINDBRAIN_TANGENTIAL_CE...          SET       5     0.029099   0.00051819      0.45909      0.47473 GOBP_HINDBRAIN_TANGENTIAL_CELL_MIGRATION
GOBP_HINDGUT_DEVELOPMENT                 SET       6      -1.2164    -0.023728      0.45089       0.9965 GOBP_HINDGUT_DEVELOPMENT
GOBP_HINDLIMB_MORPHOGENESIS              SET      27     0.013114   0.00054229      0.18445      0.47166 GOBP_HINDLIMB_MORPHOGENESIS
GOBP_HIPPOCAMPAL_NEURON_APOP...          SET       5      0.63574     0.011321      0.46214     0.084477 GOBP_HIPPOCAMPAL_NEURON_APOPTOTIC_PROCESS
GOBP_HIPPOCAMPUS_DEVELOPMENT             SET      69    -0.069736   -0.0046038      0.11111      0.73487 GOBP_HIPPOCAMPUS_DEVELOPMENT
GOBP_HIPPO_SIGNALING                     SET      37    -0.078133   -0.0037811      0.15093      0.69765 GOBP_HIPPO_SIGNALING
GOBP_HISTAMINE_METABOLIC_PRO...          SET       5      0.47216    0.0084081       0.4506      0.14736 GOBP_HISTAMINE_METABOLIC_PROCESS
GOBP_HISTAMINE_SECRETION                 SET      11    -0.011194  -0.00029562      0.26178      0.51705 GOBP_HISTAMINE_SECRETION
GOBP_HISTAMINE_TRANSPORT                 SET      13    -0.017204  -0.00049386      0.24875      0.52757 GOBP_HISTAMINE_TRANSPORT
GOBP_HISTIDINE_CATABOLIC_PRO...          SET       6      0.65625     0.012801      0.34491     0.028553 GOBP_HISTIDINE_CATABOLIC_PROCESS
GOBP_HISTIDINE_METABOLIC_PRO...          SET       8      0.32278      0.00727      0.30422      0.14435 GOBP_HISTIDINE_METABOLIC_PROCESS
GOBP_HISTONE_ARGININE_METHYL...          SET       6     0.012691   0.00024756      0.32244       0.4843 GOBP_HISTONE_ARGININE_METHYLATION
GOBP_HISTONE_DEACETYLATION               SET      72    -0.098968   -0.0066736      0.11107      0.81354 GOBP_HISTONE_DEACETYLATION
GOBP_HISTONE_DEMETHYLATION               SET      16      0.26489    0.0084352      0.21274      0.10656 GOBP_HISTONE_DEMETHYLATION
GOBP_HISTONE_DEUBIQUITINATION            SET      39     -0.31154    -0.015478      0.14437      0.98453 GOBP_HISTONE_DEUBIQUITINATION
GOBP_HISTONE_H2A_ACETYLATION             SET      19    -0.049532   -0.0017187      0.21205      0.59235 GOBP_HISTONE_H2A_ACETYLATION
GOBP_HISTONE_H2A_K119_MONOUB...          SET       5     -0.22735   -0.0040486      0.38859      0.72074 GOBP_HISTONE_H2A_K119_MONOUBIQUITINATION
GOBP_HISTONE_H2A_K63_LINKED_...1         SET       7     -0.24425   -0.0051462      0.29549      0.79577 GOBP_HISTONE_H2A_K63_LINKED_DEUBIQUITINATION
GOBP_HISTONE_H2A_K63_LINKED_...2         SET       5      0.29814    0.0053093      0.31351      0.17081 GOBP_HISTONE_H2A_K63_LINKED_UBIQUITINATION
GOBP_HISTONE_H2A_MONOUBIQUIT...          SET      13    -0.046611   -0.0013381      0.23589      0.57832 GOBP_HISTONE_H2A_MONOUBIQUITINATION
GOBP_HISTONE_H2A_UBIQUITINAT...          SET      20     0.084227    0.0029984      0.17802      0.31806 GOBP_HISTONE_H2A_UBIQUITINATION
GOBP_HISTONE_H2B_UBIQUITINAT...          SET       9      0.36139    0.0086332      0.27165     0.091707 GOBP_HISTONE_H2B_UBIQUITINATION
GOBP_HISTONE_H3_ACETYLATION              SET      63     -0.11244   -0.0070943      0.11391      0.83819 GOBP_HISTONE_H3_ACETYLATION
GOBP_HISTONE_H3_DEACETYLATION            SET      11     0.083377    0.0022018      0.27469      0.38075 GOBP_HISTONE_H3_DEACETYLATION
GOBP_HISTONE_H3_K14_ACETYLAT...          SET      13     -0.28101   -0.0080669       0.2217       0.8975 GOBP_HISTONE_H3_K14_ACETYLATION
GOBP_HISTONE_H3_K27_METHYLAT...          SET      11        0.242    0.0063908      0.21648      0.13182 GOBP_HISTONE_H3_K27_METHYLATION
GOBP_HISTONE_H3_K27_TRIMETHY...          SET       7      0.12395    0.0026115      0.28031      0.32918 GOBP_HISTONE_H3_K27_TRIMETHYLATION
GOBP_HISTONE_H3_K36_DEMETHYL...          SET       3      0.84554     0.011664      0.49758     0.044643 GOBP_HISTONE_H3_K36_DEMETHYLATION
GOBP_HISTONE_H3_K36_METHYLAT...          SET       5      0.09906     0.001764      0.41574      0.40584 GOBP_HISTONE_H3_K36_METHYLATION
GOBP_HISTONE_H3_K4_DEMETHYLA...          SET       4      0.96845     0.015426      0.41403    0.0096738 GOBP_HISTONE_H3_K4_DEMETHYLATION
GOBP_HISTONE_H3_K4_DIMETHYLA...          SET       5     -0.26208    -0.004667      0.66081      0.65417 GOBP_HISTONE_H3_K4_DIMETHYLATION
GOBP_HISTONE_H3_K4_METHYLATI...          SET      53     -0.22413    -0.012975      0.13433      0.95239 GOBP_HISTONE_H3_K4_METHYLATION
GOBP_HISTONE_H3_K4_MONOMETHY...          SET       7     -0.36685   -0.0077293      0.45591      0.78949 GOBP_HISTONE_H3_K4_MONOMETHYLATION
GOBP_HISTONE_H3_K4_TRIMETHYL...          SET      16     -0.16708   -0.0053206      0.21481      0.78165 GOBP_HISTONE_H3_K4_TRIMETHYLATION
GOBP_HISTONE_H3_K9_ACETYLATI...          SET      12     -0.16431   -0.0045318       0.2637      0.73338 GOBP_HISTONE_H3_K9_ACETYLATION
GOBP_HISTONE_H3_K9_DEMETHYLA...          SET       4     -0.32015   -0.0050994      0.46671      0.75363 GOBP_HISTONE_H3_K9_DEMETHYLATION
GOBP_HISTONE_H3_K9_DIMETHYLA...          SET       4      0.38003    0.0060532      0.39912      0.17052 GOBP_HISTONE_H3_K9_DIMETHYLATION
GOBP_HISTONE_H3_K9_METHYLATI...          SET      20      0.31908     0.011359      0.18434     0.041745 GOBP_HISTONE_H3_K9_METHYLATION
GOBP_HISTONE_H3_K9_MODIFICAT...          SET      29      0.15098    0.0064703      0.15631      0.16705 GOBP_HISTONE_H3_K9_MODIFICATION
GOBP_HISTONE_H3_K9_TRIMETHYL...          SET       8      0.24945    0.0056183      0.23928       0.1486 GOBP_HISTONE_H3_K9_TRIMETHYLATION
GOBP_HISTONE_H4_ACETYLATION              SET      49      -0.1143   -0.0063631      0.12778      0.81446 GOBP_HISTONE_H4_ACETYLATION
GOBP_HISTONE_H4_DEACETYLATION            SET       7     0.091354    0.0019247      0.37445      0.40363 GOBP_HISTONE_H4_DEACETYLATION
GOBP_HISTONE_H4_K12_ACETYLAT...          SET       5     -0.22716   -0.0040452      0.37541      0.72744 GOBP_HISTONE_H4_K12_ACETYLATION
GOBP_HISTONE_H4_K16_ACETYLAT...          SET      13    -0.079466   -0.0022812      0.24511      0.62711 GOBP_HISTONE_H4_K16_ACETYLATION
GOBP_HISTONE_H4_K20_METHYLAT...          SET       5     -0.31013   -0.0055228      0.40366      0.77884 GOBP_HISTONE_H4_K20_METHYLATION
GOBP_HISTONE_H4_K20_TRIMETHY...          SET       5     -0.31013   -0.0055228      0.40366      0.77884 GOBP_HISTONE_H4_K20_TRIMETHYLATION
GOBP_HISTONE_H4_K5_ACETYLATI...          SET      10     -0.57005    -0.014354      0.29592      0.97296 GOBP_HISTONE_H4_K5_ACETYLATION
GOBP_HISTONE_H4_R3_METHYLATI...          SET       5      0.12596    0.0022431      0.34077      0.35583 GOBP_HISTONE_H4_R3_METHYLATION
GOBP_HISTONE_LYSINE_METHYLAT...          SET      86      0.02176    0.0016029     0.097414      0.41162 GOBP_HISTONE_LYSINE_METHYLATION
GOBP_HISTONE_METHYLATION                 SET     113    -0.026773   -0.0022588     0.081835      0.62822 GOBP_HISTONE_METHYLATION
GOBP_HISTONE_MODIFICATION                SET     386    -0.053223   -0.0082263     0.045659      0.87812 GOBP_HISTONE_MODIFICATION
GOBP_HISTONE_MONOUBIQUITINAT...          SET      23      0.17343      0.00662      0.17375      0.15912 GOBP_HISTONE_MONOUBIQUITINATION
GOBP_HISTONE_MRNA_CATABOLIC_...          SET      14      0.02481   0.00073907      0.23844      0.45857 GOBP_HISTONE_MRNA_CATABOLIC_PROCESS
GOBP_HISTONE_MRNA_METABOLIC_...          SET      21      0.10429     0.003804      0.21451      0.31343 GOBP_HISTONE_MRNA_METABOLIC_PROCESS
GOBP_HISTONE_UBIQUITINATION              SET      34      0.15114    0.0070121       0.1371      0.13514 GOBP_HISTONE_UBIQUITINATION
GOBP_HIS_PURKINJE_SYSTEM_DEV...          SET       5       -0.278   -0.0049506      0.46246      0.72612 GOBP_HIS_PURKINJE_SYSTEM_DEVELOPMENT
GOBP_HOMEOSTASIS_OF_NUMBER_O...1         SET     236    -0.058546   -0.0071101     0.058693      0.84073 GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS
GOBP_HOMEOSTASIS_OF_NUMBER_O...2         SET      24    -0.060032   -0.0023407      0.19073      0.62352 GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE
GOBP_HOMEOSTATIC_PROCESS                 SET    1323    -0.020428   -0.0056645     0.026007       0.7839 GOBP_HOMEOSTATIC_PROCESS
GOBP_HOMOCYSTEINE_METABOLIC_...          SET       9     -0.16327   -0.0039002      0.32332      0.69321 GOBP_HOMOCYSTEINE_METABOLIC_PROCESS
GOBP_HOMOLOGOUS_CHROMOSOME_P...          SET      46     0.048968    0.0026415      0.12858      0.35166 GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS
GOBP_HOMOLOGOUS_CHROMOSOME_S...          SET      54     0.088171     0.005152      0.11918      0.22971 GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION
GOBP_HOMOLOGOUS_RECOMBINATION            SET      54      0.10718    0.0062625      0.12527      0.19612 GOBP_HOMOLOGOUS_RECOMBINATION
GOBP_HOMOPHILIC_CELL_ADHESIO...          SET     146     0.032763    0.0031386     0.091026      0.35945 GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES
GOBP_HOMOSERINE_METABOLIC_PR...          SET       2     -0.99765    -0.011237       0.6438      0.93937 GOBP_HOMOSERINE_METABOLIC_PROCESS
GOBP_HOMOTYPIC_CELL_CELL_ADH...          SET      82    -0.073885   -0.0053153     0.099495      0.77113 GOBP_HOMOTYPIC_CELL_CELL_ADHESION
GOBP_HORMONE_BIOSYNTHETIC_PR...          SET      52      0.13595     0.007796      0.12452      0.13747 GOBP_HORMONE_BIOSYNTHETIC_PROCESS
GOBP_HORMONE_CATABOLIC_PROCE...          SET      11     -0.11958   -0.0031579      0.26888      0.67174 GOBP_HORMONE_CATABOLIC_PROCESS
GOBP_HORMONE_MEDIATED_SIGNAL...          SET     160    -0.064997   -0.0065153     0.073098      0.81304 GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY
GOBP_HORMONE_METABOLIC_PROCE...          SET     198      0.13394     0.014918     0.065412     0.020305 GOBP_HORMONE_METABOLIC_PROCESS
GOBP_HORMONE_TRANSPORT                   SET     254   -0.0019547  -0.00024613     0.057732       0.5135 GOBP_HORMONE_TRANSPORT
GOBP_HOST_MEDIATED_REGULATIO...          SET       6    -0.041921  -0.00081775        0.399      0.54184 GOBP_HOST_MEDIATED_REGULATION_OF_INTESTINAL_MICROBIOTA_COMPOSITION
GOBP_HUMORAL_IMMUNE_RESPONSE             SET     169    0.0025614    0.0002638     0.072484      0.48591 GOBP_HUMORAL_IMMUNE_RESPONSE
GOBP_HUMORAL_IMMUNE_RESPONSE...          SET      38     -0.10627   -0.0052117      0.16087      0.74556 GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN
GOBP_HYALOID_VASCULAR_PLEXUS...          SET       7     -0.51973     -0.01095      0.37352      0.91794 GOBP_HYALOID_VASCULAR_PLEXUS_REGRESSION
GOBP_HYALURONAN_BIOSYNTHETIC...          SET      13     -0.10646   -0.0030561       0.2434      0.66908 GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS
GOBP_HYALURONAN_CATABOLIC_PR...          SET      16    0.0016259   5.1777e-05        0.252      0.49743 GOBP_HYALURONAN_CATABOLIC_PROCESS
GOBP_HYALURONAN_METABOLIC_PR...          SET      33   -0.0033971  -0.00015527      0.15834      0.50856 GOBP_HYALURONAN_METABOLIC_PROCESS
GOBP_HYDROCARBON_METABOLIC_P...          SET       6     -0.16244   -0.0031687      0.30536      0.70262 GOBP_HYDROCARBON_METABOLIC_PROCESS
GOBP_HYDROGEN_PEROXIDE_BIOSY...          SET      13       0.0139   0.00039902      0.23361      0.47628 GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS
GOBP_HYDROGEN_PEROXIDE_CATAB...          SET      19     0.080491    0.0027929      0.19202      0.33755 GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS
GOBP_HYDROGEN_PEROXIDE_METAB...          SET      35     0.021713     0.001022      0.14449      0.44028 GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS
GOBP_HYDROGEN_SULFIDE_METABO...          SET       3     -0.60747   -0.0083799      0.50929      0.88351 GOBP_HYDROGEN_SULFIDE_METABOLIC_PROCESS
GOBP_HYPEROSMOTIC_RESPONSE               SET      22      0.28455     0.010623      0.18759      0.06466 GOBP_HYPEROSMOTIC_RESPONSE
GOBP_HYPEROSMOTIC_SALINITY_R...          SET      10      0.32768    0.0082509      0.29904       0.1366 GOBP_HYPEROSMOTIC_SALINITY_RESPONSE
GOBP_HYPERSENSITIVITY                    SET       8     -0.32061   -0.0072212      0.31532      0.84536 GOBP_HYPERSENSITIVITY
GOBP_HYPOTHALAMUS_CELL_DIFFE...          SET       8      0.15175    0.0034178      0.38753      0.34769 GOBP_HYPOTHALAMUS_CELL_DIFFERENTIATION
GOBP_HYPOTHALAMUS_CELL_MIGRA...          SET       5      0.48005    0.0085487      0.46232      0.14956 GOBP_HYPOTHALAMUS_CELL_MIGRATION
GOBP_HYPOTHALAMUS_DEVELOPMENT            SET      16      0.26975    0.0085901      0.25085      0.14112 GOBP_HYPOTHALAMUS_DEVELOPMENT
GOBP_HYPOTHALAMUS_GONADOTROP...          SET       5       0.3666    0.0065284      0.46218      0.21384 GOBP_HYPOTHALAMUS_GONADOTROPHIN_RELEASING_HORMONE_NEURON_DIFFERENTIATION
GOBP_HYPOTONIC_RESPONSE                  SET       9      0.21598    0.0051594      0.24886      0.19274 GOBP_HYPOTONIC_RESPONSE
GOBP_HYPOXIA_INDUCIBLE_FACTO...          SET       3     -0.59914    -0.008265      0.49844      0.88531 GOBP_HYPOXIA_INDUCIBLE_FACTOR_1ALPHA_SIGNALING_PATHWAY
GOBP_ICOSANOID_BIOSYNTHETIC_...          SET      44     0.021565    0.0011378      0.13022      0.43423 GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS
GOBP_ICOSANOID_CATABOLIC_PRO...          SET       7      -0.5177    -0.010907      0.32345      0.94525 GOBP_ICOSANOID_CATABOLIC_PROCESS
GOBP_ICOSANOID_METABOLIC_PRO...          SET      95     0.078211    0.0060536     0.089728      0.19171 GOBP_ICOSANOID_METABOLIC_PROCESS
GOBP_ICOSANOID_SECRETION                 SET      42    -0.064389   -0.0033193      0.15944      0.65683 GOBP_ICOSANOID_SECRETION
GOBP_ICOSANOID_TRANSPORT                 SET      59     0.024503    0.0014963      0.12976      0.42511 GOBP_ICOSANOID_TRANSPORT
GOBP_IMMATURE_B_CELL_DIFFERE...          SET      10      -0.1375   -0.0034623      0.27923      0.68878 GOBP_IMMATURE_B_CELL_DIFFERENTIATION
GOBP_IMMATURE_T_CELL_PROLIFE...          SET       9     -0.15139   -0.0036166      0.27212      0.71101 GOBP_IMMATURE_T_CELL_PROLIFERATION
GOBP_IMMUNE_COMPLEX_CLEARANCE            SET       5     -0.55227   -0.0098347       0.4427      0.89388 GOBP_IMMUNE_COMPLEX_CLEARANCE
GOBP_IMMUNE_EFFECTOR_PROCESS             SET     509    -0.038717   -0.0068442      0.04184       0.8226 GOBP_IMMUNE_EFFECTOR_PROCESS
GOBP_IMMUNE_RESPONSE                     SET    1276    0.0092376    0.0025197      0.02668      0.36458 GOBP_IMMUNE_RESPONSE
GOBP_IMMUNE_RESPONSE_INHIBIT...1         SET       6      0.14221     0.002774      0.39411      0.35912 GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY
GOBP_IMMUNE_RESPONSE_INHIBIT...2         SET       8    -0.095938   -0.0021608      0.34391      0.60986 GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION
GOBP_IMMUNE_RESPONSE_REGULAT...1         SET     249      -0.0367   -0.0045761     0.057748      0.73745 GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY
GOBP_IMMUNE_RESPONSE_REGULAT...2         SET      24     0.080294    0.0031308      0.18593      0.33292 GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS
GOBP_IMMUNE_RESPONSE_REGULAT...3         SET     342    -0.029116    -0.004242     0.050018      0.71975 GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY
GOBP_IMMUNE_RESPONSE_TO_TUMO...          SET      23      0.14783     0.005643      0.19519      0.22442 GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL
GOBP_IMMUNE_SYSTEM_DEVELOPME...          SET     170    -0.073729   -0.0076155     0.067006      0.86439 GOBP_IMMUNE_SYSTEM_DEVELOPMENT
GOBP_IMMUNOGLOBULIN_PRODUCTI...1         SET     106    -0.013738   -0.0011228     0.088105      0.56195 GOBP_IMMUNOGLOBULIN_PRODUCTION
GOBP_IMMUNOGLOBULIN_PRODUCTI...2         SET      62    -0.073184   -0.0045809      0.11684      0.73445 GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE
GOBP_IMMUNOGLOBULIN_V_D_J_RE...          SET       7      0.14718    0.0031011       0.4025      0.35731 GOBP_IMMUNOGLOBULIN_V_D_J_RECOMBINATION
GOBP_IMMUNOLOGICAL_MEMORY_FO...          SET      10     -0.71096    -0.017902      0.28428       0.9938 GOBP_IMMUNOLOGICAL_MEMORY_FORMATION_PROCESS
GOBP_IMMUNOLOGICAL_MEMORY_PR...          SET      12     -0.64889    -0.017897      0.27165      0.99154 GOBP_IMMUNOLOGICAL_MEMORY_PROCESS
GOBP_IMMUNOLOGICAL_SYNAPSE_F...          SET      12    0.0010161   2.8026e-05      0.26437      0.49847 GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION
GOBP_IMPORT_ACROSS_PLASMA_ME...          SET     176    0.0035683   0.00037495     0.070776       0.4799 GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_IMPORT_INTO_CELL                    SET     221    0.0094326    0.0011091     0.063233      0.44071 GOBP_IMPORT_INTO_CELL
GOBP_IMPORT_INTO_NUCLEUS                 SET     141     0.050293    0.0047354     0.072701      0.24454 GOBP_IMPORT_INTO_NUCLEUS
GOBP_IMP_BIOSYNTHETIC_PROCESS            SET       8     -0.12705   -0.0028615       0.2691      0.68158 GOBP_IMP_BIOSYNTHETIC_PROCESS
GOBP_IMP_CATABOLIC_PROCESS               SET       5     -0.66494    -0.011841      0.38461      0.95807 GOBP_IMP_CATABOLIC_PROCESS
GOBP_IMP_METABOLIC_PROCESS               SET      15     -0.16104   -0.0049654      0.20998      0.77843 GOBP_IMP_METABOLIC_PROCESS
GOBP_IMP_SALVAGE                         SET       2      0.31298    0.0035254      0.51071         0.27 GOBP_IMP_SALVAGE
GOBP_INCLUSION_BODY_ASSEMBLY             SET      18      0.17237    0.0058217      0.19792      0.19191 GOBP_INCLUSION_BODY_ASSEMBLY
GOBP_INDOLALKYLAMINE_METABOL...          SET      11     0.002556   6.7498e-05      0.33094      0.49692 GOBP_INDOLALKYLAMINE_METABOLIC_PROCESS
GOBP_INDOLE_CONTAINING_COMPO...1         SET       5     0.087253    0.0015538      0.40329      0.41436 GOBP_INDOLE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_INDOLE_CONTAINING_COMPO...2         SET      21      0.10729    0.0039137      0.19987      0.29571 GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_INDUCTION_OF_BACTERIAL_...          SET       5     -0.44437   -0.0079132      0.45294      0.83671 GOBP_INDUCTION_OF_BACTERIAL_AGGLUTINATION
GOBP_INDUCTION_OF_POSITIVE_C...          SET      10     -0.28675   -0.0072203      0.27021      0.85569 GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS
GOBP_INFLAMMASOME_COMPLEX_AS...          SET      29       0.1431    0.0061324      0.16981      0.19971 GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY
GOBP_INFLAMMATORY_CELL_APOPT...          SET      20      0.14853    0.0052876       0.1981       0.2267 GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS
GOBP_INFLAMMATORY_RESPONSE               SET     627    -0.011988   -0.0023428     0.037082      0.62675 GOBP_INFLAMMATORY_RESPONSE
